 time            v(g_pulse)      v(n1)          
 2.13886420e-09  0.00000000e+00  1.62613241e-02 
 2.13926435e-09  0.00000000e+00  1.62950548e-02 
 2.13969796e-09  0.00000000e+00  1.63115152e-02 
 2.14010494e-09  0.00000000e+00  1.63028808e-02 
 2.14053569e-09  0.00000000e+00  1.62634086e-02 
 2.14096428e-09  0.00000000e+00  1.61890808e-02 
 2.14140876e-09  0.00000000e+00  1.60713674e-02 
 2.14185316e-09  0.00000000e+00  1.59092590e-02 
 2.14230684e-09  0.00000000e+00  1.56952367e-02 
 2.14275736e-09  0.00000000e+00  1.54317676e-02 
 2.14321033e-09  0.00000000e+00  1.51132527e-02 
 2.14365685e-09  0.00000000e+00  1.47440049e-02 
 2.14410104e-09  0.00000000e+00  1.43191681e-02 
 2.14453702e-09  0.00000000e+00  1.38427696e-02 
 2.14496841e-09  0.00000000e+00  1.33091772e-02 
 2.14537777e-09  0.00000000e+00  1.27411310e-02 
 2.14577500e-09  0.00000000e+00  1.21277965e-02 
 2.14615578e-09  0.00000000e+00  1.14779879e-02 
 2.14653085e-09  0.00000000e+00  1.07745206e-02 
 2.14689893e-09  0.00000000e+00  1.00192467e-02 
 2.14723045e-09  0.00000000e+00  9.28135079e-03 
 2.14754120e-09  0.00000000e+00  8.53814098e-03 
 2.14787299e-09  0.00000000e+00  7.68783167e-03 
 2.14818226e-09  0.00000000e+00  6.84129139e-03 
 2.14850745e-09  0.00000000e+00  5.89408416e-03 
 2.14884219e-09  0.00000000e+00  4.85724316e-03 
 2.14923068e-09  0.00000000e+00  3.57490580e-03 
 2.14960857e-09  0.00000000e+00  2.24643269e-03 
 2.14998980e-09  0.00000000e+00  8.26509159e-04 
 2.15037982e-09  0.00000000e+00 -7.05976993e-04 
 2.15080307e-09  0.00000000e+00 -2.45503452e-03 
 2.15127172e-09  0.00000000e+00 -4.48572328e-03 
 2.15173770e-09  0.00000000e+00 -6.59197214e-03 
 2.15218762e-09  0.00000000e+00 -8.69727909e-03 
 2.15257361e-09  0.00000000e+00 -1.05501454e-02 
 2.15301424e-09  0.00000000e+00 -1.27079764e-02 
 2.15341829e-09  0.00000000e+00 -1.47179403e-02 
 2.15383087e-09  0.00000000e+00 -1.67930915e-02 
 2.15423639e-09  0.00000000e+00 -1.88490306e-02 
 2.15466650e-09  0.00000000e+00 -2.10400126e-02 
 2.15505632e-09  0.00000000e+00 -2.30294862e-02 
 2.15543090e-09  0.00000000e+00 -2.49406585e-02 
 2.15574748e-09  0.00000000e+00 -2.65524662e-02 
 2.15604927e-09  0.00000000e+00 -2.80835619e-02 
 2.15642480e-09  0.00000000e+00 -2.99785330e-02 
 2.15677107e-09  0.00000000e+00 -3.17139855e-02 
 2.15713207e-09  0.00000000e+00 -3.35101789e-02 
 2.15745995e-09  0.00000000e+00 -3.51286379e-02 
 2.15779162e-09  0.00000000e+00 -3.67518236e-02 
 2.15816557e-09  0.00000000e+00 -3.85637911e-02 
 2.15852675e-09  0.00000000e+00 -4.02950268e-02 
 2.15892087e-09  0.00000000e+00 -4.21631060e-02 
 2.15930158e-09  0.00000000e+00 -4.39465675e-02 
 2.15969443e-09  0.00000000e+00 -4.57655409e-02 
 2.16008574e-09  0.00000000e+00 -4.75562685e-02 
 2.16048864e-09  0.00000000e+00 -4.93786998e-02 
 2.16089639e-09  0.00000000e+00 -5.12021089e-02 
 2.16131596e-09  0.00000000e+00 -5.30577199e-02 
 2.16174327e-09  0.00000000e+00 -5.49277800e-02 
 2.16218334e-09  0.00000000e+00 -5.68347396e-02 
 2.16263377e-09  0.00000000e+00 -5.87701580e-02 
 2.16309433e-09  0.00000000e+00 -6.07346689e-02 
 2.16357559e-09  0.00000000e+00 -6.27742271e-02 
 2.16407385e-09  0.00000000e+00 -6.48752998e-02 
 2.16458505e-09  0.00000000e+00 -6.70243974e-02 
 2.16511900e-09  0.00000000e+00 -6.92672612e-02 
 2.16567472e-09  0.00000000e+00 -7.16055532e-02 
 2.16626333e-09  0.00000000e+00 -7.40930778e-02 
 2.16689231e-09  0.00000000e+00 -7.67674102e-02 
 2.16752355e-09  0.00000000e+00 -7.94629039e-02 
 2.16812845e-09  0.00000000e+00 -8.20361051e-02 
 2.16878537e-09  0.00000000e+00 -8.47728637e-02 
 2.16933008e-09  0.00000000e+00 -8.69502939e-02 
 2.16982784e-09  0.00000000e+00 -8.88240143e-02 
 2.17037275e-09  0.00000000e+00 -9.07001944e-02 
 2.17087286e-09  0.00000000e+00 -9.22199046e-02 
 2.17140500e-09  0.00000000e+00 -9.35788751e-02 
 2.17191383e-09  0.00000000e+00 -9.45899186e-02 
 2.17245595e-09  0.00000000e+00 -9.53143711e-02 
 2.17298832e-09  0.00000000e+00 -9.56330985e-02 
 2.17355366e-09  0.00000000e+00 -9.55046023e-02 
 2.17411805e-09  0.00000000e+00 -9.48583888e-02 
 2.17471517e-09  0.00000000e+00 -9.35712583e-02 
 2.17531749e-09  0.00000000e+00 -9.16061924e-02 
 2.17595157e-09  0.00000000e+00 -8.87741410e-02 
 2.17659399e-09  0.00000000e+00 -8.50676701e-02 
 2.17726493e-09  0.00000000e+00 -8.02567486e-02 
 2.17794338e-09  0.00000000e+00 -7.43755982e-02 
 2.17864386e-09  0.00000000e+00 -6.71897249e-02 
 2.17934639e-09  0.00000000e+00 -5.88051802e-02 
 2.17992096e-09  0.00000000e+00 -5.10451293e-02 
 2.18040953e-09  0.00000000e+00 -4.37913562e-02 
 2.18085357e-09  0.00000000e+00 -3.66654277e-02 
 2.18127657e-09  0.00000000e+00 -2.93980031e-02 
 2.18165305e-09  0.00000000e+00 -2.25331869e-02 
 2.18211535e-09  0.00000000e+00 -1.35896922e-02 
 2.18256208e-09  0.00000000e+00 -4.40916547e-03 
 2.18319539e-09  0.00000000e+00  9.50947688e-03 
 2.18362031e-09  0.00000000e+00  1.94391416e-02 
 2.18403539e-09  0.00000000e+00  2.95905717e-02 
 2.18447305e-09  0.00000000e+00  4.07683517e-02 
 2.18494306e-09  0.00000000e+00  5.33002982e-02 
 2.18546948e-09  0.00000000e+00  6.79657601e-02 
 2.18606984e-09  0.00000000e+00  8.54723291e-02 
 2.18662559e-09  0.00000000e+00  1.02390627e-01 
 2.18722593e-09  0.00000000e+00  1.21399134e-01 
 2.18779904e-09  0.00000000e+00  1.40221389e-01 
 2.18838332e-09  0.00000000e+00  1.60054178e-01 
 2.18893881e-09  0.00000000e+00  1.79481179e-01 
 2.18949837e-09  0.00000000e+00  1.99582511e-01 
 2.19003735e-09  0.00000000e+00  2.19421227e-01 
 2.19057904e-09  0.00000000e+00  2.39804202e-01 
 2.19110615e-09  0.00000000e+00  2.60041762e-01 
 2.19163810e-09  0.00000000e+00  2.80843642e-01 
 2.19216719e-09  0.00000000e+00  3.01886667e-01 
 2.19272306e-09  0.00000000e+00  3.24348099e-01 
 2.19330883e-09  0.00000000e+00  3.48377828e-01 
 2.19378174e-09  0.00000000e+00  3.68021103e-01 
 2.19430787e-09  0.00000000e+00  3.90095518e-01 
 2.19479281e-09  0.00000000e+00  4.10619468e-01 
 2.19527302e-09  0.00000000e+00  4.31085924e-01 
 2.19569992e-09  0.00000000e+00  4.49382066e-01 
 2.19612438e-09  0.00000000e+00  4.67651708e-01 
 2.19654003e-09  0.00000000e+00  4.85602602e-01 
 2.19698244e-09  0.00000000e+00  5.04766197e-01 
 2.19741030e-09  0.00000000e+00  5.23337970e-01 
 2.19784466e-09  0.00000000e+00  5.42209726e-01 
 2.19823831e-09  0.00000000e+00  5.59314760e-01 
 2.19872784e-09  0.00000000e+00  5.80572111e-01 
 2.19919727e-09  0.00000000e+00  6.00923482e-01 
 2.19969207e-09  0.00000000e+00  6.22315122e-01 
 2.20015830e-09  0.00000000e+00  6.42394228e-01 
 2.20065426e-09  0.00000000e+00  6.63645717e-01 
 2.20112231e-09  0.00000000e+00  6.83574712e-01 
 2.20160841e-09  0.00000000e+00  7.04113818e-01 
 2.20206985e-09  0.00000000e+00  7.23433764e-01 
 2.20252339e-09  0.00000000e+00  7.42224840e-01 
 2.20293779e-09  0.00000000e+00  7.59197106e-01 
 2.20334787e-09  0.00000000e+00  7.75781544e-01 
 2.20374146e-09  0.00000000e+00  7.91479581e-01 
 2.20413760e-09  0.00000000e+00  8.07039068e-01 
 2.20451255e-09  0.00000000e+00  8.21525588e-01 
 2.20489072e-09  0.00000000e+00  8.35881091e-01 
 2.20523354e-09  0.00000000e+00  8.48669326e-01 
 2.20558818e-09  0.00000000e+00  8.61663960e-01 
 2.20592045e-09  0.00000000e+00  8.73605016e-01 
 2.20624110e-09  0.00000000e+00  8.84901932e-01 
 2.20663592e-09  0.00000000e+00  8.98485586e-01 
 2.20706628e-09  0.00000000e+00  9.12853900e-01 
 2.20746688e-09  0.00000000e+00  9.25790410e-01 
 2.20788689e-09  0.00000000e+00  9.38870550e-01 
 2.20829895e-09  0.00000000e+00  9.51207791e-01 
 2.20880982e-09  0.00000000e+00  9.65807801e-01 
 2.20927025e-09  0.00000000e+00  9.78292071e-01 
 2.20976884e-09  0.00000000e+00  9.91085374e-01 
 2.21026656e-09  0.00000000e+00  1.00310642e+00 
 2.21072274e-09  0.00000000e+00  1.01347367e+00 
 2.21117616e-09  0.00000000e+00  1.02317270e+00 
 2.21161016e-09  0.00000000e+00  1.03190377e+00 
 2.21204929e-09  0.00000000e+00  1.04020369e+00 
 2.21247720e-09  0.00000000e+00  1.04779442e+00 
 2.21290181e-09  0.00000000e+00  1.05485885e+00 
 2.21333954e-09  0.00000000e+00  1.06167065e+00 
 2.21378076e-09  0.00000000e+00  1.06807525e+00 
 2.21421090e-09  0.00000000e+00  1.07389446e+00 
 2.21463589e-09  0.00000000e+00  1.07925432e+00 
 2.21504418e-09  0.00000000e+00  1.08405856e+00 
 2.21545269e-09  0.00000000e+00  1.08854668e+00 
 2.21585352e-09  0.00000000e+00  1.09265846e+00 
 2.21625839e-09  0.00000000e+00  1.09653605e+00 
 2.21666218e-09  0.00000000e+00  1.10014444e+00 
 2.21707055e-09  0.00000000e+00  1.10354774e+00 
 2.21748136e-09  0.00000000e+00  1.10673826e+00 
 2.21789754e-09  0.00000000e+00  1.10974837e+00 
 2.21831870e-09  0.00000000e+00  1.11258286e+00 
 2.21874672e-09  0.00000000e+00  1.11526116e+00 
 2.21918186e-09  0.00000000e+00  1.11779053e+00 
 2.21962559e-09  0.00000000e+00  1.12018436e+00 
 2.22007848e-09  0.00000000e+00  1.12244970e+00 
 2.22054192e-09  0.00000000e+00  1.12459680e+00 
 2.22101671e-09  0.00000000e+00  1.12663222e+00 
 2.22150435e-09  0.00000000e+00  1.12856450e+00 
 2.22200604e-09  0.00000000e+00  1.13040011e+00 
 2.22252374e-09  0.00000000e+00  1.13214813e+00 
 2.22305414e-09  0.00000000e+00  1.13380019e+00 
 2.22362165e-09  0.00000000e+00  1.13542785e+00 
 2.22422117e-09  0.00000000e+00  1.13700874e+00 
 2.22484512e-09  0.00000000e+00  1.13852411e+00 
 2.22545968e-09  0.00000000e+00  1.13990871e+00 
 2.22607900e-09  0.00000000e+00  1.14121656e+00 
 2.22662093e-09  0.00000000e+00  1.14230296e+00 
 2.22711114e-09  0.00000000e+00  1.14324830e+00 
 2.22759628e-09  0.00000000e+00  1.14415607e+00 
 2.22811734e-09  0.00000000e+00  1.14510668e+00 
 2.22860821e-09  0.00000000e+00  1.14598375e+00 
 2.22912194e-09  0.00000000e+00  1.14688698e+00 
 2.22962376e-09  0.00000000e+00  1.14775845e+00 
 2.23015166e-09  0.00000000e+00  1.14866710e+00 
 2.23067804e-09  0.00000000e+00  1.14956769e+00 
 2.23123174e-09  0.00000000e+00  1.15051174e+00 
 2.23179093e-09  0.00000000e+00  1.15146402e+00 
 2.23237829e-09  0.00000000e+00  1.15246509e+00 
 2.23297582e-09  0.00000000e+00  1.15348618e+00 
 2.23360092e-09  0.00000000e+00  1.15455904e+00 
 2.23423756e-09  0.00000000e+00  1.15565823e+00 
 2.23489784e-09  0.00000000e+00  1.15680684e+00 
 2.23556631e-09  0.00000000e+00  1.15798016e+00 
 2.23625027e-09  0.00000000e+00  1.15919300e+00 
 2.23693597e-09  0.00000000e+00  1.16042238e+00 
 2.23750051e-09  0.00000000e+00  1.16144469e+00 
 2.23796677e-09  0.00000000e+00  1.16229574e+00 
 2.23840092e-09  0.00000000e+00  1.16309294e+00 
 2.23881621e-09  0.00000000e+00  1.16385863e+00 
 2.23922398e-09  0.00000000e+00  1.16461247e+00 
 2.23965428e-09  0.00000000e+00  1.16540954e+00 
 2.24009092e-09  0.00000000e+00  1.16622016e+00 
 2.24067077e-09  0.00000000e+00  1.16730080e+00 
 2.24104320e-09  0.00000000e+00  1.16799844e+00 
 2.24141564e-09  0.00000000e+00  1.16869917e+00 
 2.24184871e-09  0.00000000e+00  1.16951700e+00 
 2.24227139e-09  0.00000000e+00  1.17031703e+00 
 2.24277245e-09  0.00000000e+00  1.17126554e+00 
 2.24329861e-09  0.00000000e+00  1.17225843e+00 
 2.24388280e-09  0.00000000e+00  1.17335251e+00 
 2.24446121e-09  0.00000000e+00  1.17442383e+00 
 2.24501769e-09  0.00000000e+00  1.17544055e+00 
 2.24557435e-09  0.00000000e+00  1.17644123e+00 
 2.24610902e-09  0.00000000e+00  1.17738503e+00 
 2.24664470e-09  0.00000000e+00  1.17831197e+00 
 2.24716458e-09  0.00000000e+00  1.17919247e+00 
 2.24768474e-09  0.00000000e+00  1.18005371e+00 
 2.24819398e-09  0.00000000e+00  1.18087696e+00 
 2.24870740e-09  0.00000000e+00  1.18168648e+00 
 2.24922385e-09  0.00000000e+00  1.18247996e+00 
 2.24975196e-09  0.00000000e+00  1.18326917e+00 
 2.25029545e-09  0.00000000e+00  1.18405644e+00 
 2.25073800e-09  0.00000000e+00  1.18467784e+00 
 2.25111518e-09  0.00000000e+00  1.18519228e+00 
 2.25152040e-09  0.00000000e+00  1.18572773e+00 
 2.25197297e-09  0.00000000e+00  1.18630243e+00 
 2.25240079e-09  0.00000000e+00  1.18682064e+00 
 2.25279000e-09  0.00000000e+00  1.18726898e+00 
 2.25318824e-09  0.00000000e+00  1.18770347e+00 
 2.25361276e-09  0.00000000e+00  1.18813835e+00 
 2.25402915e-09  0.00000000e+00  1.18853578e+00 
 2.25446116e-09  0.00000000e+00  1.18891712e+00 
 2.25489261e-09  0.00000000e+00  1.18926635e+00 
 2.25533776e-09  0.00000000e+00  1.18959379e+00 
 2.25578418e-09  0.00000000e+00  1.18988910e+00 
 2.25623803e-09  0.00000000e+00  1.19015602e+00 
 2.25668934e-09  0.00000000e+00  1.19038877e+00 
 2.25714171e-09  0.00000000e+00  1.19058988e+00 
 2.25758809e-09  0.00000000e+00  1.19075694e+00 
 2.25803123e-09  0.00000000e+00  1.19089183e+00 
 2.25846659e-09  0.00000000e+00  1.19099383e+00 
 2.25889532e-09  0.00000000e+00  1.19106388e+00 
 2.25930036e-09  0.00000000e+00  1.19110135e+00 
 2.25969441e-09  0.00000000e+00  1.19111000e+00 
 2.26007221e-09  0.00000000e+00  1.19109168e+00 
 2.26044573e-09  0.00000000e+00  1.19104737e+00 
 2.26081269e-09  0.00000000e+00  1.19097827e+00 
 2.26111473e-09  0.00000000e+00  1.19090251e+00 
 2.26141766e-09  0.00000000e+00  1.19080963e+00 
 2.26174889e-09  0.00000000e+00  1.19068923e+00 
 2.26206066e-09  0.00000000e+00  1.19055837e+00 
 2.26238557e-09  0.00000000e+00  1.19040420e+00 
 2.26272348e-09  0.00000000e+00  1.19022491e+00 
 2.26312000e-09  0.00000000e+00  1.18999025e+00 
 2.26349235e-09  0.00000000e+00  1.18974655e+00 
 2.26387790e-09  0.00000000e+00  1.18947166e+00 
 2.26426783e-09  0.00000000e+00  1.18917264e+00 
 2.26469772e-09  0.00000000e+00  1.18882264e+00 
 2.26515072e-09  0.00000000e+00  1.18843663e+00 
 2.26561085e-09  0.00000000e+00  1.18803357e+00 
 2.26601139e-09  0.00000000e+00  1.18767933e+00 
 2.26638243e-09  0.00000000e+00  1.18735279e+00 
 2.26675264e-09  0.00000000e+00  1.18703223e+00 
 2.26712496e-09  0.00000000e+00  1.18671847e+00 
 2.26749893e-09  0.00000000e+00  1.18641507e+00 
 2.26787703e-09  0.00000000e+00  1.18612313e+00 
 2.26829782e-09  0.00000000e+00  1.18581889e+00 
 2.26868071e-09  0.00000000e+00  1.18556324e+00 
 2.26911277e-09  0.00000000e+00  1.18530151e+00 
 2.26945665e-09  0.00000000e+00  1.18511491e+00 
 2.26978488e-09  0.00000000e+00  1.18495571e+00 
 2.27015343e-09  0.00000000e+00  1.18479970e+00 
 2.27050864e-09  0.00000000e+00  1.18467250e+00 
 2.27090343e-09  0.00000000e+00  1.18455793e+00 
 2.27129817e-09  0.00000000e+00  1.18447155e+00 
 2.27165541e-09  0.00000000e+00  1.18441746e+00 
 2.27202306e-09  0.00000000e+00  1.18438517e+00 
 2.27239650e-09  0.00000000e+00  1.18437593e+00 
 2.27277659e-09  0.00000000e+00  1.18438997e+00 
 2.27315902e-09  0.00000000e+00  1.18442683e+00 
 2.27354829e-09  0.00000000e+00  1.18448646e+00 
 2.27394230e-09  0.00000000e+00  1.18456803e+00 
 2.27434477e-09  0.00000000e+00  1.18467172e+00 
 2.27475404e-09  0.00000000e+00  1.18479645e+00 
 2.27517327e-09  0.00000000e+00  1.18494235e+00 
 2.27560136e-09  0.00000000e+00  1.18510813e+00 
 2.27604114e-09  0.00000000e+00  1.18529379e+00 
 2.27649199e-09  0.00000000e+00  1.18549782e+00 
 2.27695658e-09  0.00000000e+00  1.18571996e+00 
 2.27743484e-09  0.00000000e+00  1.18595850e+00 
 2.27792952e-09  0.00000000e+00  1.18621286e+00 
 2.27844133e-09  0.00000000e+00  1.18648117e+00 
 2.27897382e-09  0.00000000e+00  1.18676269e+00 
 2.27952979e-09  0.00000000e+00  1.18705595e+00 
 2.28011658e-09  0.00000000e+00  1.18736170e+00 
 2.28074579e-09  0.00000000e+00  1.18768354e+00 
 2.28137396e-09  0.00000000e+00  1.18800070e+00 
 2.28197804e-09  0.00000000e+00  1.18830907e+00 
 2.28255387e-09  0.00000000e+00  1.18861737e+00 
 2.28305686e-09  0.00000000e+00  1.18890854e+00 
 2.28346081e-09  0.00000000e+00  1.18916375e+00 
 2.28391421e-09  0.00000000e+00  1.18947914e+00 
 2.28443950e-09  0.00000000e+00  1.18989013e+00 
 2.28492966e-09  0.00000000e+00  1.19032395e+00 
 2.28544638e-09  0.00000000e+00  1.19083918e+00 
 2.28594938e-09  0.00000000e+00  1.19140142e+00 
 2.28648146e-09  0.00000000e+00  1.19206384e+00 
 2.28701068e-09  0.00000000e+00  1.19279278e+00 
 2.28756962e-09  0.00000000e+00  1.19363852e+00 
 2.28813289e-09  0.00000000e+00  1.19456850e+00 
 2.28872623e-09  0.00000000e+00  1.19563029e+00 
 2.28932862e-09  0.00000000e+00  1.19679160e+00 
 2.28995988e-09  0.00000000e+00  1.19809517e+00 
 2.29060129e-09  0.00000000e+00  1.19950694e+00 
 2.29126679e-09  0.00000000e+00  1.20106126e+00 
 2.29193868e-09  0.00000000e+00  1.20272034e+00 
 2.29262587e-09  0.00000000e+00  1.20450893e+00 
 2.29331339e-09  0.00000000e+00  1.20639073e+00 
 2.29385689e-09  0.00000000e+00  1.20794375e+00 
 2.29431782e-09  0.00000000e+00  1.20930633e+00 
 2.29474157e-09  0.00000000e+00  1.21059630e+00 
 2.29515096e-09  0.00000000e+00  1.21187652e+00 
 2.29559186e-09  0.00000000e+00  1.21329199e+00 
 2.29600662e-09  0.00000000e+00  1.21465754e+00 
 2.29649265e-09  0.00000000e+00  1.21629849e+00 
 2.29698251e-09  0.00000000e+00  1.21799567e+00 
 2.29734968e-09  0.00000000e+00  1.21929540e+00 
 2.29773635e-09  0.00000000e+00  1.22068853e+00 
 2.29815684e-09  0.00000000e+00  1.22223004e+00 
 2.29860788e-09  0.00000000e+00  1.22391153e+00 
 2.29914084e-09  0.00000000e+00  1.22593173e+00 
 2.29969362e-09  0.00000000e+00  1.22806132e+00 
 2.30025323e-09  0.00000000e+00  1.23024976e+00 
 2.30081347e-09  0.00000000e+00  1.23247207e+00 
 2.30137398e-09  0.00000000e+00  1.23472704e+00 
 2.30191882e-09  0.00000000e+00  1.23695084e+00 
 2.30245899e-09  0.00000000e+00  1.23918925e+00 
 2.30298657e-09  0.00000000e+00  1.24141147e+00 
 2.30351020e-09  0.00000000e+00  1.24365657e+00 
 2.30402406e-09  0.00000000e+00  1.24590322e+00 
 2.30453619e-09  0.00000000e+00  1.24819108e+00 
 2.30504567e-09  0.00000000e+00  1.25052222e+00 
 2.30556765e-09  0.00000000e+00  1.25297604e+00 
 2.30607815e-09  0.00000000e+00  1.25544907e+00 
 2.30656128e-09  0.00000000e+00  1.25786416e+00 
 2.30699077e-09  0.00000000e+00  1.26007590e+00 
 2.30745386e-09  0.00000000e+00  1.26252768e+00 
 2.30793759e-09  0.00000000e+00  1.26515299e+00 
 2.30834095e-09  0.00000000e+00  1.26737842e+00 
 2.30873858e-09  0.00000000e+00  1.26958815e+00 
 2.30911749e-09  0.00000000e+00  1.27169415e+00 
 2.30950045e-09  0.00000000e+00  1.27380831e+00 
 2.30991022e-09  0.00000000e+00  1.27603727e+00 
 2.31027513e-09  0.00000000e+00  1.27797918e+00 
 2.31067906e-09  0.00000000e+00  1.28006549e+00 
 2.31106237e-09  0.00000000e+00  1.28197142e+00 
 2.31146925e-09  0.00000000e+00  1.28390225e+00 
 2.31193255e-09  0.00000000e+00  1.28596743e+00 
 2.31237441e-09  0.00000000e+00  1.28778792e+00 
 2.31283703e-09  0.00000000e+00  1.28951996e+00 
 2.31327705e-09  0.00000000e+00  1.29098529e+00 
 2.31373091e-09  0.00000000e+00  1.29229159e+00 
 2.31416496e-09  0.00000000e+00  1.29332701e+00 
 2.31460500e-09  0.00000000e+00  1.29414160e+00 
 2.31502791e-09  0.00000000e+00  1.29467916e+00 
 2.31545347e-09  0.00000000e+00  1.29495247e+00 
 2.31585594e-09  0.00000000e+00  1.29493980e+00 
 2.31625382e-09  0.00000000e+00  1.29464359e+00 
 2.31663727e-09  0.00000000e+00  1.29406841e+00 
 2.31702393e-09  0.00000000e+00  1.29317787e+00 
 2.31737643e-09  0.00000000e+00  1.29207645e+00 
 2.31770539e-09  0.00000000e+00  1.29078508e+00 
 2.31802266e-09  0.00000000e+00  1.28928722e+00 
 2.31830330e-09  0.00000000e+00  1.28774769e+00 
 2.31865977e-09  0.00000000e+00  1.28549105e+00 
 2.31901346e-09  0.00000000e+00  1.28290931e+00 
 2.31936657e-09  0.00000000e+00  1.27998183e+00 
 2.31974575e-09  0.00000000e+00  1.27644066e+00 
 2.32012242e-09  0.00000000e+00  1.27251008e+00 
 2.32052904e-09  0.00000000e+00  1.26780271e+00 
 2.32095492e-09  0.00000000e+00  1.26236136e+00 
 2.32143534e-09  0.00000000e+00  1.25560983e+00 
 2.32190862e-09  0.00000000e+00  1.24833875e+00 
 2.32239606e-09  0.00000000e+00  1.24022586e+00 
 2.32281040e-09  0.00000000e+00  1.23285195e+00 
 2.32317440e-09  0.00000000e+00  1.22603094e+00 
 2.32356926e-09  0.00000000e+00  1.21828567e+00 
 2.32401079e-09  0.00000000e+00  1.20922197e+00 
 2.32440967e-09  0.00000000e+00  1.20068734e+00 
 2.32486138e-09  0.00000000e+00  1.19064893e+00 
 2.32527621e-09  0.00000000e+00  1.18110255e+00 
 2.32567445e-09  0.00000000e+00  1.17166294e+00 
 2.32606613e-09  0.00000000e+00  1.16213409e+00 
 2.32641905e-09  0.00000000e+00  1.15335450e+00 
 2.32679767e-09  0.00000000e+00  1.14374590e+00 
 2.32714361e-09  0.00000000e+00  1.13480658e+00 
 2.32751678e-09  0.00000000e+00  1.12500432e+00 
 2.32786960e-09  0.00000000e+00  1.11559566e+00 
 2.32824044e-09  0.00000000e+00  1.10557016e+00 
 2.32860211e-09  0.00000000e+00  1.09566757e+00 
 2.32897561e-09  0.00000000e+00  1.08532173e+00 
 2.32934749e-09  0.00000000e+00  1.07491049e+00 
 2.32972891e-09  0.00000000e+00  1.06412676e+00 
 2.33011309e-09  0.00000000e+00  1.05316636e+00 
 2.33050661e-09  0.00000000e+00  1.04184597e+00 
 2.33090576e-09  0.00000000e+00  1.03027564e+00 
 2.33131501e-09  0.00000000e+00  1.01832889e+00 
 2.33173224e-09  0.00000000e+00  1.00607098e+00 
 2.33216085e-09  0.00000000e+00  9.93403970e-01 
 2.33259968e-09  0.00000000e+00  9.80365267e-01 
 2.33305157e-09  0.00000000e+00  9.66872263e-01 
 2.33351606e-09  0.00000000e+00  9.52941874e-01 
 2.33399571e-09  0.00000000e+00  9.38498775e-01 
 2.33449065e-09  0.00000000e+00  9.23542077e-01 
 2.33500344e-09  0.00000000e+00  9.07996612e-01 
 2.33553486e-09  0.00000000e+00  8.91841644e-01 
 2.33608789e-09  0.00000000e+00  8.74990501e-01 
 2.33666447e-09  0.00000000e+00  8.57387709e-01 
 2.33726926e-09  0.00000000e+00  8.38898242e-01 
 2.33790790e-09  0.00000000e+00  8.19358984e-01 
 2.33859252e-09  0.00000000e+00  7.98416412e-01 
 2.33916204e-09  0.00000000e+00  7.81032741e-01 
 2.33974556e-09  0.00000000e+00  7.63286718e-01 
 2.34013568e-09  0.00000000e+00  7.51456171e-01 
 2.34051670e-09  0.00000000e+00  7.39940144e-01 
 2.34094013e-09  0.00000000e+00  7.27197737e-01 
 2.34141133e-09  0.00000000e+00  7.13088856e-01 
 2.34192974e-09  0.00000000e+00  6.97664893e-01 
 2.34248801e-09  0.00000000e+00  6.81181619e-01 
 2.34301510e-09  0.00000000e+00  6.65752080e-01 
 2.34357207e-09  0.00000000e+00  6.49603109e-01 
 2.34411508e-09  0.00000000e+00  6.34025040e-01 
 2.34468951e-09  0.00000000e+00  6.17738761e-01 
 2.34526054e-09  0.00000000e+00  6.01759709e-01 
 2.34586277e-09  0.00000000e+00  5.85150656e-01 
 2.34646838e-09  0.00000000e+00  5.68715886e-01 
 2.34710427e-09  0.00000000e+00  5.51764596e-01 
 2.34774715e-09  0.00000000e+00  5.34962328e-01 
 2.34841714e-09  0.00000000e+00  5.17828456e-01 
 2.34909348e-09  0.00000000e+00  5.00941747e-01 
 2.34978992e-09  0.00000000e+00  4.84002768e-01 
 2.35048751e-09  0.00000000e+00  4.67512388e-01 
 2.35119555e-09  0.00000000e+00  4.51273465e-01 
 2.35165730e-09  0.00000000e+00  4.40967257e-01 
 2.35209572e-09  0.00000000e+00  4.31399455e-01 
 2.35254891e-09  0.00000000e+00  4.21729844e-01 
 2.35301261e-09  0.00000000e+00  4.12069184e-01 
 2.35346391e-09  0.00000000e+00  4.02891239e-01 
 2.35388220e-09  0.00000000e+00  3.94585172e-01 
 2.35433427e-09  0.00000000e+00  3.85826460e-01 
 2.35480773e-09  0.00000000e+00  3.76899394e-01 
 2.35539041e-09  0.00000000e+00  3.66267308e-01 
 2.35575509e-09  0.00000000e+00  3.59818420e-01 
 2.35614052e-09  0.00000000e+00  3.53175521e-01 
 2.35658835e-09  0.00000000e+00  3.45679820e-01 
 2.35703615e-09  0.00000000e+00  3.38424607e-01 
 2.35758379e-09  0.00000000e+00  3.29870953e-01 
 2.35815303e-09  0.00000000e+00  3.21347357e-01 
 2.35873525e-09  0.00000000e+00  3.13009075e-01 
 2.35931535e-09  0.00000000e+00  3.05073815e-01 
 2.35989547e-09  0.00000000e+00  2.97500123e-01 
 2.36048212e-09  0.00000000e+00  2.90198016e-01 
 2.36105291e-09  0.00000000e+00  2.83426818e-01 
 2.36161752e-09  0.00000000e+00  2.77041558e-01 
 2.36216720e-09  0.00000000e+00  2.71113551e-01 
