 time            v(A)            v(B)            v(A_GT_B)       v(A_LT_B)       v(A_EQ_B)      
 1.87065712e-09  1.20000000e+00  1.20000000e+00  1.91856793e-07  5.29838684e-09  1.20000000e+00 
 1.88065712e-09  1.20000000e+00  1.20000000e+00  1.85365097e-07  5.29305688e-09  1.20000000e+00 
 1.89065712e-09  1.20000000e+00  1.20000000e+00  1.79203793e-07  5.28793731e-09  1.20000000e+00 
 1.90065712e-09  1.20000000e+00  1.20000000e+00  1.73350997e-07  5.28301802e-09  1.20000000e+00 
 1.91065712e-09  1.20000000e+00  1.20000000e+00  1.67786521e-07  5.27829064e-09  1.20000000e+00 
 1.92065712e-09  1.20000000e+00  1.20000000e+00  1.62491841e-07  5.27374511e-09  1.20000000e+00 
 1.93065712e-09  1.20000000e+00  1.20000000e+00  1.57449868e-07  5.26937360e-09  1.20000000e+00 
 1.94065712e-09  1.20000000e+00  1.20000000e+00  1.52644851e-07  5.26516797e-09  1.20000000e+00 
 1.95065712e-09  1.20000000e+00  1.20000000e+00  1.48062237e-07  5.26112032e-09  1.20000000e+00 
 1.96065712e-09  1.20000000e+00  1.20000000e+00  1.43688571e-07  5.25722393e-09  1.20000000e+00 
 1.97065712e-09  1.20000000e+00  1.20000000e+00  1.39511400e-07  5.25347155e-09  1.20000000e+00 
 1.98065712e-09  1.20000000e+00  1.20000000e+00  1.35519177e-07  5.24985716e-09  1.20000000e+00 
 1.99065712e-09  1.20000000e+00  1.20000000e+00  1.31701190e-07  5.24637422e-09  1.20000000e+00 
 2.00065712e-09  1.20000000e+00  1.20000000e+00  1.28047491e-07  5.24301680e-09  1.20000000e+00 
 2.01065712e-09  1.20000000e+00  1.20000000e+00  1.24548825e-07  5.23977989e-09  1.20000000e+00 
 2.02065712e-09  1.20000000e+00  1.20000000e+00  1.21196582e-07  5.23665816e-09  1.20000000e+00 
 2.03065712e-09  1.20000000e+00  1.20000000e+00  1.17982736e-07  5.23364613e-09  1.20000000e+00 
 2.04065712e-09  1.20000000e+00  1.20000000e+00  1.14899806e-07  5.23073951e-09  1.20000000e+00 
 2.05065712e-09  1.20000000e+00  1.20000000e+00  1.11940802e-07  5.22793348e-09  1.20000000e+00 
 2.06065712e-09  1.20000000e+00  1.20000000e+00  1.09099199e-07  5.22522375e-09  1.20000000e+00 
 2.07065712e-09  1.20000000e+00  1.20000000e+00  1.06368891e-07  5.22260712e-09  1.20000000e+00 
 2.08065712e-09  1.20000000e+00  1.20000000e+00  1.03744163e-07  5.22007820e-09  1.20000000e+00 
 2.09065712e-09  1.20000000e+00  1.20000000e+00  1.01219663e-07  5.21763455e-09  1.20000000e+00 
 2.10065712e-09  1.20000000e+00  1.20000000e+00  9.87903697e-08  5.21527238e-09  1.20000000e+00 
 2.11065712e-09  1.20000000e+00  1.20000000e+00  9.64515747e-08  5.21298821e-09  1.20000000e+00 
 2.12065712e-09  1.20000000e+00  1.20000000e+00  9.41988543e-08  5.21077897e-09  1.20000000e+00 
 2.13065712e-09  1.20000000e+00  1.20000000e+00  9.20280511e-08  5.20864152e-09  1.20000000e+00 
 2.14065712e-09  1.20000000e+00  1.20000000e+00  8.99352555e-08  5.20657317e-09  1.20000000e+00 
 2.15065712e-09  1.20000000e+00  1.20000000e+00  8.79167886e-08  5.20457083e-09  1.20000000e+00 
 2.16065712e-09  1.20000000e+00  1.20000000e+00  8.59691829e-08  5.20263232e-09  1.20000000e+00 
 2.17065712e-09  1.20000000e+00  1.20000000e+00  8.40891721e-08  5.20075499e-09  1.20000000e+00 
 2.18065712e-09  1.20000000e+00  1.20000000e+00  8.22736750e-08  5.19893667e-09  1.20000000e+00 
 2.19065712e-09  1.20000000e+00  1.20000000e+00  8.05197835e-08  5.19717419e-09  1.20000000e+00 
 2.20000000e-09  1.20000000e+00  1.20000000e+00  7.89059244e-08  5.19641141e-09  1.20000000e+00 
 2.20000303e-09  1.19996365e+00  1.20000000e+00 -1.54009546e-05 -3.89689088e-06  1.19999670e+00 
 2.20000909e-09  1.19989094e+00  1.20000000e+00 -4.62759289e-05 -1.16743528e-05  1.19999016e+00 
 2.20002121e-09  1.19974553e+00  1.20000000e+00 -1.07519739e-04 -2.70698893e-05  1.19997735e+00 
 2.20004544e-09  1.19945471e+00  1.20000000e+00 -2.28006060e-04 -5.72322450e-05  1.19995278e+00 
 2.20009391e-09  1.19887306e+00  1.20000000e+00 -4.61155750e-04 -1.15110955e-04  1.19990763e+00 
 2.20019085e-09  1.19770976e+00  1.20000000e+00 -8.97564187e-04 -2.21609421e-04  1.19983168e+00 
 2.20038474e-09  1.19538317e+00  1.20000000e+00 -1.66117745e-03 -4.01392732e-04  1.19972622e+00 
 2.20077250e-09  1.19072999e+00  1.20000000e+00 -2.82273519e-03 -6.53598185e-04  1.19963818e+00 
 2.20135480e-09  1.18374243e+00  1.20000000e+00 -3.87775185e-03 -8.41177491e-04  1.19966085e+00 
 2.20197692e-09  1.17627692e+00  1.20000000e+00 -4.38432381e-03 -8.83836423e-04  1.19975071e+00 
 2.20268309e-09  1.16780289e+00  1.20000000e+00 -4.49987842e-03 -8.31012589e-04  1.19984988e+00 
 2.20345204e-09  1.15857547e+00  1.20000000e+00 -4.32197314e-03 -7.19980662e-04  1.19993163e+00 
 2.20437790e-09  1.14746515e+00  1.20000000e+00 -3.91768918e-03 -5.67721334e-04  1.19999706e+00 
 2.20543904e-09  1.13473158e+00  1.20000000e+00 -3.37645674e-03 -4.03929548e-04  1.20004172e+00 
 2.20673568e-09  1.11917183e+00  1.20000000e+00 -2.74112915e-03 -2.39277502e-04  1.20006999e+00 
 2.20825589e-09  1.10092928e+00  1.20000000e+00 -2.10778656e-03 -9.81167222e-05  1.20008202e+00 
 2.21012174e-09  1.07853910e+00  1.20000000e+00 -1.50838255e-03  1.42493543e-05  1.20008107e+00 
 2.21232567e-09  1.05209197e+00  1.20000000e+00 -1.00814206e-03  8.79091589e-05  1.20007009e+00 
 2.21497197e-09  1.02033635e+00  1.20000000e+00 -6.18164343e-04  1.23881354e-04  1.20005272e+00 
 2.21799609e-09  9.84046936e-01  1.20000000e+00 -3.52213210e-04  1.26976769e-04  1.20003459e+00 
 2.22161017e-09  9.40677987e-01  1.20000000e+00 -1.78803082e-04  1.07232940e-04  1.20001818e+00 
 2.22587308e-09  8.89523005e-01  1.20000000e+00 -7.97714831e-05  7.44421651e-05  1.20000590e+00 
 2.23122606e-09  8.25287339e-01  1.20000000e+00 -2.32906582e-05  3.90589506e-05  1.19999877e+00 
 2.23376163e-09  7.94860476e-01  1.20000000e+00 -7.33326562e-06  2.94895046e-05  1.19999846e+00 
 2.23553899e-09  7.73532090e-01  1.20000000e+00  2.17671151e-05  3.51854884e-05  1.20000264e+00 
 2.23732865e-09  7.52056143e-01  1.20000000e+00  6.93474067e-05  5.53959773e-05  1.20000903e+00 
 2.23927010e-09  7.28758854e-01  1.20000000e+00  1.38711402e-04  9.78395673e-05  1.20001928e+00 
 2.24149430e-09  7.02068344e-01  1.20000000e+00  2.28348457e-04  1.74819530e-04  1.20003376e+00 
 2.24360546e-09  6.76734464e-01  1.20000000e+00  3.09518442e-04  2.74378285e-04  1.20004857e+00 
 2.24581724e-09  6.50193071e-01  1.20000000e+00  3.78986311e-04  4.01321468e-04  1.20006327e+00 
 2.24785744e-09  6.25710740e-01  1.20000000e+00  4.25067564e-04  5.34396437e-04  1.20007539e+00 
 2.24996859e-09  6.00376865e-01  1.20000000e+00  4.54505557e-04  6.84486951e-04  1.20008630e+00 
 2.25194671e-09  5.76639493e-01  1.20000000e+00  4.67389532e-04  8.35135923e-04  1.20009554e+00 
 2.25397796e-09  5.52264473e-01  1.20000000e+00  4.68765720e-04  1.00034001e-03  1.20010492e+00 
 2.25587760e-09  5.29468757e-01  1.20000000e+00  4.61880991e-04  1.16668008e-03  1.20011476e+00 
 2.25777110e-09  5.06746746e-01  1.20000000e+00  4.49512550e-04  1.34761842e-03  1.20012698e+00 
 2.25951390e-09  4.85833193e-01  1.20000000e+00  4.34923942e-04  1.53172853e-03  1.20014175e+00 
 2.26120469e-09  4.65543720e-01  1.20000000e+00  4.18993069e-04  1.73041577e-03  1.20016039e+00 
 2.26276788e-09  4.46785461e-01  1.20000000e+00  4.03333282e-04  1.93280910e-03  1.20018081e+00 
 2.26434234e-09  4.27891916e-01  1.20000000e+00  3.86958249e-04  2.15193333e-03  1.20020186e+00 
 2.26596773e-09  4.08387233e-01  1.20000000e+00  3.69641035e-04  2.38932915e-03  1.20022211e+00 
 2.26742969e-09  3.90843677e-01  1.20000000e+00  3.53995815e-04  2.60935346e-03  1.20023899e+00 
 2.26908081e-09  3.71030289e-01  1.20000000e+00  3.36309388e-04  2.86364559e-03  1.20025729e+00 
 2.27059801e-09  3.52823851e-01  1.20000000e+00  3.20267244e-04  3.10375967e-03  1.20027536e+00 
 2.27270669e-09  3.27519747e-01  1.20000000e+00  2.99007709e-04  3.45635873e-03  1.20030729e+00 
 2.27513683e-09  2.98358002e-01  1.20000000e+00  2.76499131e-04  3.91626724e-03  1.20036410e+00 
 2.27715668e-09  2.74119791e-01  1.20000000e+00  2.59775814e-04  4.36556337e-03  1.20043404e+00 
 2.27843918e-09  2.58729889e-01  1.20000000e+00  2.50122513e-04  4.70212063e-03  1.20050018e+00 
 2.27948045e-09  2.46234659e-01  1.20000000e+00  2.42708379e-04  5.01372482e-03  1.20055346e+00 
 2.28089455e-09  2.29265445e-01  1.20000000e+00  2.33284683e-04  5.49322532e-03  1.20057864e+00 
 2.28228236e-09  2.12611717e-01  1.20000000e+00  2.24873128e-04  6.03948583e-03  1.20052104e+00 
 2.28341202e-09  1.99055804e-01  1.20000000e+00  2.18672787e-04  6.53580210e-03  1.20040539e+00 
 2.28448394e-09  1.86192681e-01  1.20000000e+00  2.13363065e-04  7.01884667e-03  1.20024578e+00 
 2.28567299e-09  1.71924160e-01  1.20000000e+00  2.08078853e-04  7.50823046e-03  1.20001964e+00 
 2.28677897e-09  1.58652412e-01  1.20000000e+00  2.03571668e-04  7.86355805e-03  1.19976677e+00 
 2.28772139e-09  1.47343355e-01  1.20000000e+00  1.99795578e-04  8.06452822e-03  1.19951603e+00 
 2.28855783e-09  1.37306054e-01  1.20000000e+00  1.96256191e-04  8.15896111e-03  1.19925636e+00 
 2.28934553e-09  1.27853699e-01  1.20000000e+00  1.92558128e-04  8.17631916e-03  1.19896673e+00 
 2.29012607e-09  1.18487169e-01  1.20000000e+00  1.88365421e-04  8.12664688e-03  1.19862735e+00 
 2.29098173e-09  1.08219243e-01  1.20000000e+00  1.82976252e-04  7.99572915e-03  1.19819367e+00 
 2.29170043e-09  9.95948974e-02  1.20000000e+00  1.77663526e-04  7.82040777e-03  1.19778677e+00 
 2.29246486e-09  9.04216328e-02  1.20000000e+00  1.71005734e-04  7.55793983e-03  1.19732168e+00 
 2.29318685e-09  8.17578323e-02  1.20000000e+00  1.63545090e-04  7.22222300e-03  1.19686447e+00 
 2.29398341e-09  7.21990621e-02  1.20000000e+00  1.53764346e-04  6.72646672e-03  1.19635738e+00 
 2.29472809e-09  6.32628612e-02  1.20000000e+00  1.43082674e-04  6.11463369e-03  1.19590048e+00 
 2.29561206e-09  5.26552512e-02  1.20000000e+00  1.28783155e-04  5.15821637e-03  1.19540832e+00 
 2.29646950e-09  4.23659663e-02  1.20000000e+00  1.13893973e-04  3.95563070e-03  1.19500073e+00 
 2.29725657e-09  3.29211511e-02  1.20000000e+00  9.96914775e-05  2.58910045e-03  1.19469400e+00 
 2.29811113e-09  2.26664559e-02  1.20000000e+00  8.38575261e-05  8.13436612e-04  1.19443348e+00 
 2.29899827e-09  1.20207275e-02  1.20000000e+00  6.74620324e-05 -1.32880669e-03  1.19423963e+00 
 2.30000000e-09  0.00000000e+00  1.20000000e+00  5.02394164e-05 -4.05237902e-03  1.19410661e+00 
 2.30000878e-09  0.00000000e+00  1.20000000e+00  9.75719719e-05 -4.06618264e-03  1.19411553e+00 
 2.30002633e-09  0.00000000e+00  1.20000000e+00  1.91223259e-04 -4.09403225e-03  1.19413299e+00 
 2.30006143e-09  0.00000000e+00  1.20000000e+00  3.72548208e-04 -4.15117108e-03  1.19416561e+00 
 2.30013163e-09  0.00000000e+00  1.20000000e+00  7.12308812e-04 -4.27100941e-03  1.19422240e+00 
 2.30027204e-09  0.00000000e+00  1.20000000e+00  1.30786129e-03 -4.53154213e-03  1.19430717e+00 
 2.30055286e-09  0.00000000e+00  1.20000000e+00  2.21570064e-03 -5.12598657e-03  1.19439281e+00 
 2.30097984e-09  0.00000000e+00  1.20000000e+00  3.04621068e-03 -6.18388044e-03  1.19439573e+00 
 2.30144248e-09  0.00000000e+00  1.20000000e+00  3.43408311e-03 -7.48921112e-03  1.19432385e+00 
 2.30196090e-09  0.00000000e+00  1.20000000e+00  3.49287135e-03 -9.08354174e-03  1.19422992e+00 
 2.30252759e-09  0.00000000e+00  1.20000000e+00  3.31103577e-03 -1.09218773e-02  1.19414848e+00 
 2.30320788e-09  0.00000000e+00  1.20000000e+00  2.94397976e-03 -1.31870370e-02  1.19409285e+00 
 2.30398402e-09  0.00000000e+00  1.20000000e+00  2.47393402e-03 -1.57736406e-02  1.19407871e+00 
 2.30473105e-09  0.00000000e+00  1.20000000e+00  2.04524046e-03 -1.82110869e-02  1.19410097e+00 
 2.30552656e-09  0.00000000e+00  1.20000000e+00  1.64767021e-03 -2.07100406e-02  1.19414774e+00 
 2.30631712e-09  0.00000000e+00  1.20000000e+00  1.31876208e-03 -2.30717547e-02  1.19420534e+00 
 2.30717100e-09  0.00000000e+00  1.20000000e+00  1.03187943e-03 -2.54728383e-02  1.19426857e+00 
 2.30797015e-09  0.00000000e+00  1.20000000e+00  8.18699717e-04 -2.75699280e-02  1.19432821e+00 
 2.30878549e-09  0.00000000e+00  1.20000000e+00  6.46262384e-04 -2.95649289e-02  1.19437806e+00 
 2.30960058e-09  0.00000000e+00  1.20000000e+00  5.10529795e-04 -3.14268654e-02  1.19440384e+00 
 2.31045389e-09  0.00000000e+00  1.20000000e+00  3.99650623e-04 -3.32460421e-02  1.19438984e+00 
 2.31128310e-09  0.00000000e+00  1.20000000e+00  3.16093286e-04 -3.48937340e-02  1.19434644e+00 
 2.31214639e-09  0.00000000e+00  1.20000000e+00  2.48728132e-04 -3.64896720e-02  1.19431273e+00 
 2.31300512e-09  0.00000000e+00  1.20000000e+00  1.97025431e-04 -3.79707946e-02  1.19434026e+00 
 2.31392431e-09  0.00000000e+00  1.20000000e+00  1.54653717e-04 -3.94542111e-02  1.19452211e+00 
 2.31485143e-09  0.00000000e+00  1.20000000e+00  1.22439824e-04 -4.08586844e-02  1.19492857e+00 
 2.31579901e-09  0.00000000e+00  1.20000000e+00  9.79060591e-05 -4.22140708e-02  1.19559465e+00 
 2.31682168e-09  0.00000000e+00  1.20000000e+00  7.86146266e-05 -4.36026701e-02  1.19657603e+00 
 2.31789943e-09  0.00000000e+00  1.20000000e+00  6.42005215e-05 -4.50008091e-02  1.19785849e+00 
 2.31903817e-09  0.00000000e+00  1.20000000e+00  5.35554109e-05 -4.64252465e-02  1.19943444e+00 
 2.32023052e-09  0.00000000e+00  1.20000000e+00  4.57246279e-05 -4.78795912e-02  1.20128002e+00 
 2.32149208e-09  0.00000000e+00  1.20000000e+00  3.97241792e-05 -4.93992974e-02  1.20342024e+00 
 2.32282139e-09  0.00000000e+00  1.20000000e+00  3.49096617e-05 -5.10025954e-02  1.20587695e+00 
 2.32423624e-09  0.00000000e+00  1.20000000e+00  3.07676111e-05 -5.27360375e-02  1.20873066e+00 
 2.32523263e-09  0.00000000e+00  1.20000000e+00  2.82087406e-05 -5.39858600e-02  1.21088869e+00 
 2.32612118e-09  0.00000000e+00  1.20000000e+00  2.60803151e-05 -5.51283263e-02  1.21290763e+00 
 2.32715433e-09  0.00000000e+00  1.20000000e+00  2.37556804e-05 -5.64966737e-02  1.21534432e+00 
 2.32833629e-09  0.00000000e+00  1.20000000e+00  2.12953933e-05 -5.81224361e-02  1.21821205e+00 
 2.32938338e-09  0.00000000e+00  1.20000000e+00  1.92460721e-05 -5.96199478e-02  1.22078217e+00 
 2.33054563e-09  0.00000000e+00  1.20000000e+00  1.70577743e-05 -6.13446000e-02  1.22361586e+00 
 2.33190399e-09  0.00000000e+00  1.20000000e+00  1.47223541e-05 -6.34144117e-02  1.22687128e+00 
 2.33344304e-09  0.00000000e+00  1.20000000e+00  1.25289412e-05 -6.56995583e-02  1.23048282e+00 
 2.33486121e-09  0.00000000e+00  1.20000000e+00  1.10134426e-05 -6.75058064e-02  1.23376846e+00 
 2.33631392e-09  0.00000000e+00  1.20000000e+00  9.92494254e-06 -6.86597142e-02  1.23713959e+00 
 2.33768995e-09  0.00000000e+00  1.20000000e+00  9.21715778e-06 -6.86933197e-02  1.24039160e+00 
 2.33911896e-09  0.00000000e+00  1.20000000e+00  8.68815885e-06 -6.72132686e-02  1.24389878e+00 
 2.34050391e-09  0.00000000e+00  1.20000000e+00  8.28335323e-06 -6.39587920e-02  1.24750254e+00 
 2.34194028e-09  0.00000000e+00  1.20000000e+00  7.91343959e-06 -5.83803476e-02  1.25155460e+00 
 2.34338223e-09  0.00000000e+00  1.20000000e+00  7.55381981e-06 -5.02620922e-02  1.25605969e+00 
 2.34479103e-09  0.00000000e+00  1.20000000e+00  7.16607557e-06 -3.96654464e-02  1.26091583e+00 
 2.34616547e-09  0.00000000e+00  1.20000000e+00  6.71496693e-06 -2.65820834e-02  1.26580690e+00 
 2.34763803e-09  0.00000000e+00  1.20000000e+00  6.26999515e-06 -9.25372255e-03  1.27055160e+00 
 2.34893087e-09  0.00000000e+00  1.20000000e+00  6.02415947e-06  9.09540825e-03  1.27375578e+00 
 2.34997205e-09  0.00000000e+00  1.20000000e+00  5.95467946e-06  2.62677199e-02  1.27540742e+00 
 2.35088692e-09  0.00000000e+00  1.20000000e+00  5.98787211e-06  4.33407455e-02  1.27605184e+00 
 2.35177245e-09  0.00000000e+00  1.20000000e+00  6.07724583e-06  6.18566596e-02  1.27583604e+00 
 2.35283588e-09  0.00000000e+00  1.20000000e+00  6.17532089e-06  8.69467991e-02  1.27427620e+00 
 2.35385316e-09  0.00000000e+00  1.20000000e+00  6.15472069e-06  1.13956304e-01  1.27127280e+00 
 2.35528280e-09  0.00000000e+00  1.20000000e+00  5.74579393e-06  1.56813339e-01  1.26397701e+00 
 2.35653760e-09  0.00000000e+00  1.20000000e+00  4.91864020e-06  1.98882373e-01  1.25386907e+00 
 2.35752632e-09  0.00000000e+00  1.20000000e+00  3.96117016e-06  2.34667881e-01  1.24274780e+00 
 2.35842811e-09  0.00000000e+00  1.20000000e+00  2.97494802e-06  2.69089567e-01  1.22959391e+00 
 2.35927629e-09  0.00000000e+00  1.20000000e+00  2.09039768e-06  3.02836666e-01  1.21422383e+00 
 2.36024550e-09  0.00000000e+00  1.20000000e+00  1.21312662e-06  3.42821517e-01  1.19277067e+00 
 2.36118147e-09  0.00000000e+00  1.20000000e+00  4.74695785e-07  3.82692133e-01  1.16791072e+00 
 2.36208096e-09  0.00000000e+00  1.20000000e+00 -6.91753395e-08  4.22010130e-01  1.14011804e+00 
 2.36314869e-09  0.00000000e+00  1.20000000e+00 -2.67953728e-07  4.69757630e-01  1.10251905e+00 
 2.36413102e-09  0.00000000e+00  1.20000000e+00 -2.37462041e-08  5.14554459e-01  1.06400326e+00 
 2.36517722e-09  0.00000000e+00  1.20000000e+00  4.99583761e-07  5.63001229e-01  1.01942778e+00 
 2.36613764e-09  0.00000000e+00  1.20000000e+00  1.05299189e-06  6.08006470e-01  9.75710107e-01 
 2.36714490e-09  0.00000000e+00  1.20000000e+00  1.58470107e-06  6.55606612e-01  9.27397255e-01 
 2.36808655e-09  0.00000000e+00  1.20000000e+00  1.97943034e-06  7.00349561e-01  8.80266196e-01 
 2.36913195e-09  0.00000000e+00  1.20000000e+00  2.26659083e-06  7.50129836e-01  8.26062882e-01 
 2.37014265e-09  0.00000000e+00  1.20000000e+00  2.37910187e-06  7.98175919e-01  7.72080608e-01 
 2.37123281e-09  0.00000000e+00  1.20000000e+00  2.30304247e-06  8.49606476e-01  7.12459031e-01 
 2.37227606e-09  0.00000000e+00  1.20000000e+00  2.01606527e-06  8.98033027e-01  6.54363420e-01 
 2.37335560e-09  0.00000000e+00  1.20000000e+00  1.44649029e-06  9.46637662e-01  5.93540872e-01 
 2.37420195e-09  0.00000000e+00  1.20000000e+00  7.60125660e-07  9.83033480e-01  5.45606902e-01 
 2.37492015e-09  0.00000000e+00  1.20000000e+00 -2.11994071e-08  1.01216789e+00  5.04955100e-01 
 2.37562204e-09  0.00000000e+00  1.20000000e+00 -9.44169119e-07  1.03856664e+00  4.65431179e-01 
 2.37639927e-09  0.00000000e+00  1.20000000e+00 -2.04871112e-06  1.06483518e+00  4.22155375e-01 
 2.37714617e-09  0.00000000e+00  1.20000000e+00 -3.00437485e-06  1.08672010e+00  3.81353725e-01 
 2.37787664e-09  0.00000000e+00  1.20000000e+00 -3.57377752e-06  1.10474800e+00  3.42552749e-01 
 2.37865488e-09  0.00000000e+00  1.20000000e+00 -3.50138949e-06  1.12037666e+00  3.02885550e-01 
 2.37937529e-09  0.00000000e+00  1.20000000e+00 -2.67429658e-06  1.13185824e+00  2.68158353e-01 
 2.38012753e-09  0.00000000e+00  1.20000000e+00 -1.07573079e-06  1.14126227e+00  2.34436203e-01 
 2.38086916e-09  0.00000000e+00  1.20000000e+00  9.92442645e-07  1.14844166e+00  2.04145577e-01 
 2.38169132e-09  0.00000000e+00  1.20000000e+00  3.42036294e-06  1.15454360e+00  1.74351130e-01 
 2.38251804e-09  0.00000000e+00  1.20000000e+00  5.54169084e-06  1.15921370e+00  1.48539535e-01 
 2.38342901e-09  0.00000000e+00  1.20000000e+00  7.07804988e-06  1.16315677e+00  1.24748572e-01 
 2.38439080e-09  0.00000000e+00  1.20000000e+00  7.59688123e-06  1.16637040e+00  1.04396586e-01 
 2.38535269e-09  0.00000000e+00  1.20000000e+00  7.09231887e-06  1.16892137e+00  8.81736938e-02 
 2.38624628e-09  0.00000000e+00  1.20000000e+00  5.99225645e-06  1.17088307e+00  7.60874109e-02 
 2.38718977e-09  0.00000000e+00  1.20000000e+00  4.54429420e-06  1.17265694e+00  6.57512401e-02 
 2.38818445e-09  0.00000000e+00  1.20000000e+00  3.04687701e-06  1.17428742e+00  5.69287353e-02 
 2.38926720e-09  0.00000000e+00  1.20000000e+00  1.71264780e-06  1.17586281e+00  4.91168426e-02 
 2.39038376e-09  0.00000000e+00  1.20000000e+00  8.27448079e-07  1.17731582e+00  4.25647295e-02 
 2.39173626e-09  0.00000000e+00  1.20000000e+00  3.25389952e-07  1.17889142e+00  3.61613093e-02 
 2.39309205e-09  0.00000000e+00  1.20000000e+00  2.61280085e-07  1.18031921e+00  3.09575362e-02 
 2.39455768e-09  0.00000000e+00  1.20000000e+00  5.14713034e-07  1.18172440e+00  2.63524416e-02 
 2.39613431e-09  0.00000000e+00  1.20000000e+00  8.72603501e-07  1.18310090e+00  2.23024462e-02 
 2.39780383e-09  0.00000000e+00  1.20000000e+00  1.16461918e-06  1.18442796e+00  1.88005624e-02 
 2.39958160e-09  0.00000000e+00  1.20000000e+00  1.29304767e-06  1.18571349e+00  1.57607883e-02 
 2.40137386e-09  0.00000000e+00  1.20000000e+00  1.23582578e-06  1.18689299e+00  1.32592995e-02 
 2.40327105e-09  0.00000000e+00  1.20000000e+00  1.02796456e-06  1.18802936e+00  1.10937530e-02 
 2.40523324e-09  0.00000000e+00  1.20000000e+00  7.29162831e-07  1.18909982e+00  9.26559967e-03 
 2.40731758e-09  0.00000000e+00  1.20000000e+00  3.85063779e-07  1.19013203e+00  7.68385156e-03 
 2.40955014e-09  0.00000000e+00  1.20000000e+00  6.05334052e-08  1.19112543e+00  6.31422554e-03 
 2.41193968e-09  0.00000000e+00  1.20000000e+00 -1.96902836e-07  1.19207575e+00  5.13974135e-03 
 2.41444530e-09  0.00000000e+00  1.20000000e+00 -3.80921081e-07  1.19296297e+00  4.15917605e-03 
 2.41717879e-09  0.00000000e+00  1.20000000e+00 -4.86603970e-07  1.19381798e+00  3.31482565e-03 
 2.42008690e-09  0.00000000e+00  1.20000000e+00 -5.09815843e-07  1.19461419e+00  2.61406422e-03 
 2.42327793e-09  0.00000000e+00  1.20000000e+00 -4.65768144e-07  1.19537077e+00  2.02186122e-03 
 2.42671139e-09  0.00000000e+00  1.20000000e+00 -3.75482787e-07  1.19606696e+00  1.53904978e-03 
 2.43050280e-09  0.00000000e+00  1.20000000e+00 -2.60927863e-07  1.19671518e+00  1.14232962e-03 
 2.43463779e-09  0.00000000e+00  1.20000000e+00 -1.44680683e-07  1.19730135e+00  8.27685992e-04 
 2.43905764e-09  0.00000000e+00  1.20000000e+00 -4.52477443e-08  1.19781290e+00  5.88012842e-04 
 2.44368334e-09  0.00000000e+00  1.20000000e+00  2.80351790e-08  1.19824477e+00  4.11992752e-04 
 2.44860775e-09  0.00000000e+00  1.20000000e+00  7.54432353e-08  1.19861137e+00  2.82492718e-04 
 2.45383931e-09  0.00000000e+00  1.20000000e+00  1.00773989e-07  1.19891746e+00  1.89354287e-04 
 2.45948396e-09  0.00000000e+00  1.20000000e+00  1.08992801e-07  1.19917267e+00  1.22994958e-04 
 2.46556517e-09  0.00000000e+00  1.20000000e+00  1.05045737e-07  1.19938088e+00  7.72399029e-05 
 2.47220325e-09  0.00000000e+00  1.20000000e+00  9.37384295e-08  1.19954901e+00  4.64236197e-05 
 2.47946320e-09  0.00000000e+00  1.20000000e+00  7.90657946e-08  1.19968125e+00  2.65459816e-05 
 2.48751347e-09  0.00000000e+00  1.20000000e+00  6.37486138e-08  1.19978326e+00  1.42297429e-05 
 2.49649347e-09  0.00000000e+00  1.20000000e+00  5.12395441e-08  1.19985920e+00  7.05571085e-06 
 2.50649347e-09  0.00000000e+00  1.20000000e+00  3.76985506e-08  1.19991306e+00  3.20560638e-06 
 2.51649347e-09  0.00000000e+00  1.20000000e+00  2.86430705e-08  1.19994634e+00  1.45612072e-06 
 2.52649347e-09  0.00000000e+00  1.20000000e+00  2.40619966e-08  1.19996687e+00  6.61247948e-07 
 2.53649347e-09  0.00000000e+00  1.20000000e+00  1.93904939e-08  1.19997956e+00  3.02269659e-07 
 2.54649347e-09  0.00000000e+00  1.20000000e+00  1.68846563e-08  1.19998739e+00  1.38999134e-07 
 2.55649347e-09  0.00000000e+00  1.20000000e+00  1.45116571e-08  1.19999222e+00  6.58031122e-08 
 2.56649347e-09  0.00000000e+00  1.20000000e+00  1.30417419e-08  1.19999520e+00  3.24405804e-08 
 2.57649347e-09  0.00000000e+00  1.20000000e+00  1.17287813e-08  1.19999704e+00  1.76744506e-08 
 2.58649347e-09  0.00000000e+00  1.20000000e+00  1.08039418e-08  1.19999818e+00  1.08901863e-08 
 2.59649347e-09  0.00000000e+00  1.20000000e+00  1.00074887e-08  1.19999888e+00  7.94606736e-09 
 2.60649347e-09  0.00000000e+00  1.20000000e+00  9.38943123e-09  1.19999931e+00  6.55646615e-09 
 2.61649347e-09  0.00000000e+00  1.20000000e+00  8.86619894e-09  1.19999958e+00  5.96306449e-09 
 2.62649347e-09  0.00000000e+00  1.20000000e+00  8.43343251e-09  1.19999974e+00  5.65928610e-09 
 2.63649347e-09  0.00000000e+00  1.20000000e+00  8.06794170e-09  1.19999984e+00  5.52261609e-09 
 2.64649347e-09  0.00000000e+00  1.20000000e+00  7.75391762e-09  1.19999991e+00  5.43846107e-09 
 2.65649347e-09  0.00000000e+00  1.20000000e+00  7.27450417e-09  1.19999994e+00  5.51137141e-09 
 2.66649347e-09  0.00000000e+00  1.20000000e+00  7.52102863e-09  1.19999997e+00  5.09389142e-09 
