 time            v(in1)          v(in2)          v(out)         
 1.10776192e-09  1.20000000e+00  9.31430008e-02  8.79442177e-03 
 1.10934138e-09  1.20000000e+00  1.12096554e-01  9.26066459e-03 
 1.11145761e-09  1.20000000e+00  1.37491278e-01  9.65523866e-03 
 1.11422673e-09  1.20000000e+00  1.70720734e-01  9.93735238e-03 
 1.11796199e-09  1.20000000e+00  2.15543858e-01  1.01105735e-02 
 1.12232662e-09  1.20000000e+00  2.67919388e-01  1.01884292e-02 
 1.12869451e-09  1.20000000e+00  3.44334144e-01  1.02313282e-02 
 1.13196487e-09  1.20000000e+00  3.83578426e-01  1.02511720e-02 
 1.13567657e-09  1.20000000e+00  4.28118783e-01  1.01924356e-02 
 1.13968517e-09  1.20000000e+00  4.76222022e-01  9.95383805e-03 
 1.14340898e-09  1.20000000e+00  5.20907744e-01  9.58461462e-03 
 1.14678025e-09  1.20000000e+00  5.61362954e-01  9.18922211e-03 
 1.14986905e-09  1.20000000e+00  5.98428626e-01  8.81848688e-03 
 1.15274398e-09  1.20000000e+00  6.32927760e-01  8.48635836e-03 
 1.15547787e-09  1.20000000e+00  6.65734495e-01  8.19035581e-03 
 1.15815998e-09  1.20000000e+00  6.97919718e-01  7.92129983e-03 
 1.16110987e-09  1.20000000e+00  7.33318451e-01  7.65039998e-03 
 1.16385181e-09  1.20000000e+00  7.66221745e-01  7.42101162e-03 
 1.16708731e-09  1.20000000e+00  8.05047673e-01  7.17521752e-03 
 1.17051920e-09  1.20000000e+00  8.46230430e-01  6.94090410e-03 
 1.17284390e-09  1.20000000e+00  8.74126834e-01  6.79596705e-03 
 1.17507194e-09  1.20000000e+00  9.00863267e-01  6.66638969e-03 
 1.17795361e-09  1.20000000e+00  9.35443348e-01  6.51106985e-03 
 1.18059209e-09  1.20000000e+00  9.67105024e-01  6.37987238e-03 
 1.18381949e-09  1.20000000e+00  1.00583393e+00  6.23219466e-03 
 1.18701165e-09  1.20000000e+00  1.04413984e+00  6.09864283e-03 
 1.19104131e-09  1.20000000e+00  1.09249567e+00  5.94617356e-03 
 1.19532530e-09  1.20000000e+00  1.14390359e+00  5.80285855e-03 
 1.20000000e-09  1.20000000e+00  1.20000000e+00  5.67090867e-03 
 1.20000339e-09  1.20000000e+00  1.20000000e+00  5.66096188e-03 
 1.20001016e-09  1.20000000e+00  1.20000000e+00  5.64110332e-03 
 1.20002371e-09  1.20000000e+00  1.20000000e+00  5.60159565e-03 
 1.20005081e-09  1.20000000e+00  1.20000000e+00  5.52341078e-03 
 1.20010500e-09  1.20000000e+00  1.20000000e+00  5.37030546e-03 
 1.20021338e-09  1.20000000e+00  1.20000000e+00  5.07670645e-03 
 1.20043015e-09  1.20000000e+00  1.20000000e+00  4.53659903e-03 
 1.20086369e-09  1.20000000e+00  1.20000000e+00  3.62093491e-03 
 1.20173076e-09  1.20000000e+00  1.20000000e+00  2.29651507e-03 
 1.20292226e-09  1.20000000e+00  1.20000000e+00  1.22319987e-03 
 1.20417565e-09  1.20000000e+00  1.20000000e+00  6.38208346e-04 
 1.20568284e-09  1.20000000e+00  1.20000000e+00  2.99478789e-04 
 1.20746691e-09  1.20000000e+00  1.20000000e+00  1.34088866e-04 
 1.20988529e-09  1.20000000e+00  1.20000000e+00  6.09099915e-05 
 1.21307964e-09  1.20000000e+00  1.20000000e+00  4.14619992e-05 
 1.21797452e-09  1.20000000e+00  1.20000000e+00  3.90200024e-05 
 1.22602672e-09  1.20000000e+00  1.20000000e+00  3.87852988e-05 
 1.23602672e-09  1.20000000e+00  1.20000000e+00  3.80047356e-05 
 1.24602672e-09  1.20000000e+00  1.20000000e+00  3.74210793e-05 
 1.25602672e-09  1.20000000e+00  1.20000000e+00  3.67812699e-05 
 1.26602672e-09  1.20000000e+00  1.20000000e+00  3.61958360e-05 
 1.27602672e-09  1.20000000e+00  1.20000000e+00  3.56139104e-05 
 1.28602672e-09  1.20000000e+00  1.20000000e+00  3.50569499e-05 
 1.29602672e-09  1.20000000e+00  1.20000000e+00  3.45141219e-05 
 1.30602672e-09  1.20000000e+00  1.20000000e+00  3.39891202e-05 
 1.31602672e-09  1.20000000e+00  1.20000000e+00  3.34792058e-05 
 1.32602672e-09  1.20000000e+00  1.20000000e+00  3.29845832e-05 
 1.33602672e-09  1.20000000e+00  1.20000000e+00  3.25041987e-05 
 1.34602672e-09  1.20000000e+00  1.20000000e+00  3.20376167e-05 
 1.35602672e-09  1.20000000e+00  1.20000000e+00  3.15841763e-05 
 1.36602672e-09  1.20000000e+00  1.20000000e+00  3.11433651e-05 
 1.37602672e-09  1.20000000e+00  1.20000000e+00  3.07146486e-05 
 1.38602672e-09  1.20000000e+00  1.20000000e+00  3.02975437e-05 
 1.39602672e-09  1.20000000e+00  1.20000000e+00  2.98915827e-05 
 1.40602672e-09  1.20000000e+00  1.20000000e+00  2.94963272e-05 
 1.41602672e-09  1.20000000e+00  1.20000000e+00  2.91113594e-05 
 1.42602672e-09  1.20000000e+00  1.20000000e+00  2.87362839e-05 
 1.43602672e-09  1.20000000e+00  1.20000000e+00  2.83707249e-05 
 1.44602672e-09  1.20000000e+00  1.20000000e+00  2.80143254e-05 
 1.45602672e-09  1.20000000e+00  1.20000000e+00  2.76667461e-05 
 1.46602672e-09  1.20000000e+00  1.20000000e+00  2.73276641e-05 
 1.47602672e-09  1.20000000e+00  1.20000000e+00  2.69967721e-05 
 1.48602672e-09  1.20000000e+00  1.20000000e+00  2.66737776e-05 
 1.49602672e-09  1.20000000e+00  1.20000000e+00  2.63584015e-05 
 1.50602672e-09  1.20000000e+00  1.20000000e+00  2.60503780e-05 
 1.51602672e-09  1.20000000e+00  1.20000000e+00  2.57494534e-05 
 1.52602672e-09  1.20000000e+00  1.20000000e+00  2.54553854e-05 
 1.53602672e-09  1.20000000e+00  1.20000000e+00  2.51679427e-05 
 1.54602672e-09  1.20000000e+00  1.20000000e+00  2.48869043e-05 
 1.55602672e-09  1.20000000e+00  1.20000000e+00  2.46120589e-05 
 1.56602672e-09  1.20000000e+00  1.20000000e+00  2.43432043e-05 
 1.57602672e-09  1.20000000e+00  1.20000000e+00  2.40801471e-05 
 1.58602672e-09  1.20000000e+00  1.20000000e+00  2.38227020e-05 
 1.59602672e-09  1.20000000e+00  1.20000000e+00  2.35706917e-05 
 1.60602672e-09  1.20000000e+00  1.20000000e+00  2.33239461e-05 
 1.61602672e-09  1.20000000e+00  1.20000000e+00  2.30823021e-05 
