 time            v(g_pulse)      v(n1)          
 1.23920809e-09  0.00000000e+00  3.98307953e-02 
 1.23956638e-09  0.00000000e+00  3.94192368e-02 
 1.24006800e-09  0.00000000e+00  3.88540880e-02 
 1.24068900e-09  0.00000000e+00  3.81718015e-02 
 1.24144563e-09  0.00000000e+00  3.73656613e-02 
 1.24189464e-09  0.00000000e+00  3.68999563e-02 
 1.24224198e-09  0.00000000e+00  3.65459886e-02 
 1.24246829e-09  0.00000000e+00  3.63182537e-02 
 1.24269170e-09  0.00000000e+00  3.60956272e-02 
 1.24291106e-09  0.00000000e+00  3.58791461e-02 
 1.24313789e-09  0.00000000e+00  3.56574675e-02 
 1.24359155e-09  0.00000000e+00  3.52206470e-02 
 1.24405437e-09  0.00000000e+00  3.47838310e-02 
 1.24458723e-09  0.00000000e+00  3.42916615e-02 
 1.24487675e-09  0.00000000e+00  3.40289722e-02 
 1.24517432e-09  0.00000000e+00  3.37623638e-02 
 1.24538106e-09  0.00000000e+00  3.35791094e-02 
 1.24563374e-09  0.00000000e+00  3.33572992e-02 
 1.24592227e-09  0.00000000e+00  3.31068740e-02 
 1.24619588e-09  0.00000000e+00  3.28721818e-02 
 1.24646808e-09  0.00000000e+00  3.26413317e-02 
 1.24673882e-09  0.00000000e+00  3.24142796e-02 
 1.24701760e-09  0.00000000e+00  3.21831320e-02 
 1.24727388e-09  0.00000000e+00  3.19729693e-02 
 1.24771894e-09  0.00000000e+00  3.16132154e-02 
 1.24815208e-09  0.00000000e+00  3.12692734e-02 
 1.24857743e-09  0.00000000e+00  3.09372686e-02 
 1.24899738e-09  0.00000000e+00  3.06149612e-02 
 1.24932385e-09  0.00000000e+00  3.03681522e-02 
 1.24957129e-09  0.00000000e+00  3.01832911e-02 
 1.24984954e-09  0.00000000e+00  2.99776695e-02 
 1.25040602e-09  0.00000000e+00  2.95732944e-02 
 1.25077416e-09  0.00000000e+00  2.93106236e-02 
 1.25124705e-09  0.00000000e+00  2.89785091e-02 
 1.25167740e-09  0.00000000e+00  2.86811485e-02 
 1.25216223e-09  0.00000000e+00  2.83513809e-02 
 1.25269552e-09  0.00000000e+00  2.79947538e-02 
 1.25328689e-09  0.00000000e+00  2.76063789e-02 
 1.25388561e-09  0.00000000e+00  2.72203078e-02 
 1.25454716e-09  0.00000000e+00  2.68015358e-02 
 1.25525397e-09  0.00000000e+00  2.63626414e-02 
 1.25602875e-09  0.00000000e+00  2.58910549e-02 
 1.25694754e-09  0.00000000e+00  2.53438547e-02 
 1.25780367e-09  0.00000000e+00  2.48450533e-02 
 1.25873708e-09  0.00000000e+00  2.43126824e-02 
 1.25963894e-09  0.00000000e+00  2.38090939e-02 
 1.26060819e-09  0.00000000e+00  2.32790898e-02 
 1.26155929e-09  0.00000000e+00  2.27697847e-02 
 1.26255344e-09  0.00000000e+00  2.22482953e-02 
 1.26330540e-09  0.00000000e+00  2.18609208e-02 
 1.26408742e-09  0.00000000e+00  2.14642390e-02 
 1.26465342e-09  0.00000000e+00  2.11809686e-02 
 1.26513894e-09  0.00000000e+00  2.09404939e-02 
 1.26536008e-09  0.00000000e+00  2.08317221e-02 
 1.26564984e-09  0.00000000e+00  2.06898753e-02 
 1.26578210e-09  0.00000000e+00  2.06253888e-02 
 1.26594383e-09  0.00000000e+00  2.05467428e-02 
 1.26607627e-09  0.00000000e+00  2.04825227e-02 
 1.26628478e-09  0.00000000e+00  2.03817478e-02 
 1.26644515e-09  0.00000000e+00  2.03045106e-02 
 1.26656523e-09  0.00000000e+00  2.02468345e-02 
 1.26669194e-09  0.00000000e+00  2.01861245e-02 
 1.26678081e-09  0.00000000e+00  2.01436294e-02 
 1.26687718e-09  0.00000000e+00  2.00976332e-02 
 1.26697717e-09  0.00000000e+00  2.00499991e-02 
 1.26707652e-09  0.00000000e+00  2.00027687e-02 
 1.26720680e-09  0.00000000e+00  1.99409694e-02 
 1.26729755e-09  0.00000000e+00  1.98980188e-02 
 1.26739111e-09  0.00000000e+00  1.98538175e-02 
 1.26747091e-09  0.00000000e+00  1.98161841e-02 
 1.26755102e-09  0.00000000e+00  1.97784645e-02 
 1.26763866e-09  0.00000000e+00  1.97372657e-02 
 1.26778272e-09  0.00000000e+00  1.96697112e-02 
 1.26797997e-09  0.00000000e+00  1.95775282e-02 
 1.26811031e-09  0.00000000e+00  1.95168128e-02 
 1.26837100e-09  0.00000000e+00  1.93958543e-02 
 1.26863818e-09  0.00000000e+00  1.92725328e-02 
 1.26895428e-09  0.00000000e+00  1.91274733e-02 
 1.26912746e-09  0.00000000e+00  1.90483916e-02 
 1.26930505e-09  0.00000000e+00  1.89675887e-02 
 1.26940450e-09  0.00000000e+00  1.89224662e-02 
 1.26949402e-09  0.00000000e+00  1.88819302e-02 
 1.26958610e-09  0.00000000e+00  1.88403139e-02 
 1.26965289e-09  0.00000000e+00  1.88101806e-02 
 1.26973330e-09  0.00000000e+00  1.87739542e-02 
 1.26983434e-09  0.00000000e+00  1.87285229e-02 
 1.26994536e-09  0.00000000e+00  1.86787200e-02 
 1.27007847e-09  0.00000000e+00  1.86191586e-02 
 1.27018919e-09  0.00000000e+00  1.85697514e-02 
 1.27031773e-09  0.00000000e+00  1.85125356e-02 
 1.27042935e-09  0.00000000e+00  1.84629804e-02 
 1.27054871e-09  0.00000000e+00  1.84101195e-02 
 1.27069413e-09  0.00000000e+00  1.83459054e-02 
 1.27086590e-09  0.00000000e+00  1.82703103e-02 
 1.27106118e-09  0.00000000e+00  1.81847041e-02 
 1.27124141e-09  0.00000000e+00  1.81060156e-02 
 1.27147692e-09  0.00000000e+00  1.80036489e-02 
 1.27174344e-09  0.00000000e+00  1.78884200e-02 
 1.27191908e-09  0.00000000e+00  1.78128382e-02 
 1.27211127e-09  0.00000000e+00  1.77304608e-02 
 1.27228082e-09  0.00000000e+00  1.76580706e-02 
 1.27250590e-09  0.00000000e+00  1.75623693e-02 
 1.27275185e-09  0.00000000e+00  1.74583238e-02 
 1.27324374e-09  0.00000000e+00  1.72518395e-02 
 1.27346738e-09  0.00000000e+00  1.71586668e-02 
 1.27377489e-09  0.00000000e+00  1.70312652e-02 
 1.27399872e-09  0.00000000e+00  1.69390518e-02 
 1.27424960e-09  0.00000000e+00  1.68362077e-02 
 1.27450333e-09  0.00000000e+00  1.67327512e-02 
 1.27486224e-09  0.00000000e+00  1.65873573e-02 
 1.27558005e-09  0.00000000e+00  1.62999428e-02 
 1.27635081e-09  0.00000000e+00  1.59963240e-02 
 1.27694205e-09  0.00000000e+00  1.57668730e-02 
 1.27757863e-09  0.00000000e+00  1.55231089e-02 
 1.27825464e-09  0.00000000e+00  1.52679459e-02 
 1.27903371e-09  0.00000000e+00  1.49785841e-02 
 1.27991757e-09  0.00000000e+00  1.46563930e-02 
 1.28080956e-09  0.00000000e+00  1.43378055e-02 
 1.28179898e-09  0.00000000e+00  1.39921842e-02 
 1.28277495e-09  0.00000000e+00  1.36593484e-02 
 1.28375151e-09  0.00000000e+00  1.33344741e-02 
 1.28467953e-09  0.00000000e+00  1.30334631e-02 
 1.28558521e-09  0.00000000e+00  1.27471021e-02 
 1.28643904e-09  0.00000000e+00  1.24839948e-02 
 1.28725921e-09  0.00000000e+00  1.22376944e-02 
 1.28792900e-09  0.00000000e+00  1.20413361e-02 
 1.28848034e-09  0.00000000e+00  1.18829998e-02 
 1.28908292e-09  0.00000000e+00  1.17134182e-02 
 1.28939424e-09  0.00000000e+00  1.16272455e-02 
 1.28948413e-09  0.00000000e+00  1.16025494e-02 
 1.28955236e-09  0.00000000e+00  1.15838578e-02 
 1.28958927e-09  0.00000000e+00  1.15737684e-02 
 1.28961702e-09  0.00000000e+00  1.15661884e-02 
 1.28964002e-09  0.00000000e+00  1.15599152e-02 
 1.28966501e-09  0.00000000e+00  1.15531032e-02 
 1.28971499e-09  0.00000000e+00  1.15394973e-02 
 1.28980637e-09  0.00000000e+00  1.15146845e-02 
 1.28994829e-09  0.00000000e+00  1.14763010e-02 
 1.29010296e-09  0.00000000e+00  1.14346788e-02 
 1.29030943e-09  0.00000000e+00  1.13794710e-02 
 1.29051204e-09  0.00000000e+00  1.13257022e-02 
 1.29088390e-09  0.00000000e+00  1.12281274e-02 
 1.29112431e-09  0.00000000e+00  1.11658389e-02 
 1.29121260e-09  0.00000000e+00  1.11431251e-02 
 1.29127129e-09  0.00000000e+00  1.11280895e-02 
 1.29133318e-09  0.00000000e+00  1.11123310e-02 
 1.29137684e-09  0.00000000e+00  1.11012913e-02 
 1.29142463e-09  0.00000000e+00  1.10892725e-02 
 1.29152020e-09  0.00000000e+00  1.10654134e-02 
 1.29164145e-09  0.00000000e+00  1.10354425e-02 
 1.29177837e-09  0.00000000e+00  1.10019431e-02 
 1.29197410e-09  0.00000000e+00  1.09545948e-02 
 1.29217202e-09  0.00000000e+00  1.09072816e-02 
 1.29250440e-09  0.00000000e+00  1.08289467e-02 
 1.29287678e-09  0.00000000e+00  1.07427224e-02 
 1.29322763e-09  0.00000000e+00  1.06628772e-02 
 1.29360241e-09  0.00000000e+00  1.05790112e-02 
 1.29400890e-09  0.00000000e+00  1.04896570e-02 
 1.29441189e-09  0.00000000e+00  1.04026700e-02 
 1.29485649e-09  0.00000000e+00  1.03084928e-02 
 1.29527623e-09  0.00000000e+00  1.02212662e-02 
 1.29572661e-09  0.00000000e+00  1.01294538e-02 
 1.29619950e-09  0.00000000e+00  1.00349944e-02 
 1.29675325e-09  0.00000000e+00  9.92686407e-03 
 1.29729762e-09  0.00000000e+00  9.82312821e-03 
 1.29787790e-09  0.00000000e+00  9.71528600e-03 
 1.29851985e-09  0.00000000e+00  9.59919187e-03 
 1.29927801e-09  0.00000000e+00  9.46628985e-03 
 1.30003888e-09  0.00000000e+00  9.33732375e-03 
 1.30085664e-09  0.00000000e+00  9.20341649e-03 
 1.30163465e-09  0.00000000e+00  9.08030822e-03 
 1.30242697e-09  0.00000000e+00  8.95899264e-03 
 1.30321430e-09  0.00000000e+00  8.84224921e-03 
 1.30401353e-09  0.00000000e+00  8.72737481e-03 
 1.30481220e-09  0.00000000e+00  8.61598580e-03 
 1.30562562e-09  0.00000000e+00  8.50578098e-03 
 1.30644673e-09  0.00000000e+00  8.39759473e-03 
 1.30728660e-09  0.00000000e+00  8.28984803e-03 
 1.30814045e-09  0.00000000e+00  8.18305147e-03 
 1.30901648e-09  0.00000000e+00  8.07606773e-03 
 1.30989951e-09  0.00000000e+00  7.97058409e-03 
 1.31080691e-09  0.00000000e+00  7.86433596e-03 
 1.31174194e-09  0.00000000e+00  7.75678588e-03 
 1.31270386e-09  0.00000000e+00  7.64780278e-03 
 1.31366210e-09  0.00000000e+00  7.54049367e-03 
 1.31462582e-09  0.00000000e+00  7.43337244e-03 
 1.31548884e-09  0.00000000e+00  7.33771313e-03 
 1.31621640e-09  0.00000000e+00  7.25695569e-03 
 1.31690328e-09  0.00000000e+00  7.18034311e-03 
 1.31753571e-09  0.00000000e+00  7.10924455e-03 
 1.31813077e-09  0.00000000e+00  7.04165089e-03 
 1.31875971e-09  0.00000000e+00  6.96924392e-03 
 1.31937679e-09  0.00000000e+00  6.89700235e-03 
 1.31996681e-09  0.00000000e+00  6.82659450e-03 
 1.32058885e-09  0.00000000e+00  6.75071302e-03 
 1.32128881e-09  0.00000000e+00  6.66298564e-03 
 1.32211724e-09  0.00000000e+00  6.55548277e-03 
 1.32291778e-09  0.00000000e+00  6.44732373e-03 
 1.32352114e-09  0.00000000e+00  6.36274644e-03 
 1.32397807e-09  0.00000000e+00  6.29682667e-03 
 1.32429033e-09  0.00000000e+00  6.25077961e-03 
 1.32472072e-09  0.00000000e+00  6.18589634e-03 
 1.32518781e-09  0.00000000e+00  6.11361121e-03 
 1.32542557e-09  0.00000000e+00  6.07601423e-03 
 1.32573308e-09  0.00000000e+00  6.02648375e-03 
 1.32609884e-09  0.00000000e+00  5.96627957e-03 
 1.32644276e-09  0.00000000e+00  5.90838587e-03 
 1.32677454e-09  0.00000000e+00  5.85128624e-03 
 1.32743810e-09  0.00000000e+00  5.73317021e-03 
 1.32806885e-09  0.00000000e+00  5.61595686e-03 
 1.32860669e-09  0.00000000e+00  5.51208055e-03 
 1.32927872e-09  0.00000000e+00  5.37686471e-03 
 1.32994143e-09  0.00000000e+00  5.23747779e-03 
 1.33037937e-09  0.00000000e+00  5.14191075e-03 
 1.33101066e-09  0.00000000e+00  4.99903836e-03 
 1.33171966e-09  0.00000000e+00  4.83141374e-03 
 1.33232293e-09  0.00000000e+00  4.68267715e-03 
 1.33305972e-09  0.00000000e+00  4.49337950e-03 
 1.33358563e-09  0.00000000e+00  4.35312114e-03 
 1.33433808e-09  0.00000000e+00  4.14481304e-03 
 1.33517546e-09  0.00000000e+00  3.90246392e-03 
 1.33586878e-09  0.00000000e+00  3.69331975e-03 
 1.33668989e-09  0.00000000e+00  3.43587152e-03 
 1.33728491e-09  0.00000000e+00  3.24287137e-03 
 1.33790535e-09  0.00000000e+00  3.03569872e-03 
 1.33863096e-09  0.00000000e+00  2.78574431e-03 
 1.33937238e-09  0.00000000e+00  2.52199626e-03 
 1.34010225e-09  0.00000000e+00  2.25403316e-03 
 1.34093894e-09  0.00000000e+00  1.93666404e-03 
 1.34173010e-09  0.00000000e+00  1.62681349e-03 
 1.34227822e-09  0.00000000e+00  1.40661980e-03 
 1.34293659e-09  0.00000000e+00  1.13590309e-03 
 1.34301066e-09  0.00000000e+00  1.10501287e-03 
 1.34315881e-09  0.00000000e+00  1.04297196e-03 
 1.34319402e-09  0.00000000e+00  1.02817434e-03 
 1.34326444e-09  0.00000000e+00  9.98520196e-04 
 1.34328515e-09  0.00000000e+00  9.89784184e-04 
 1.34330532e-09  0.00000000e+00  9.81271722e-04 
 1.34331580e-09  0.00000000e+00  9.76846477e-04 
 1.34333142e-09  0.00000000e+00  9.70266386e-04 
 1.34334055e-09  0.00000000e+00  9.66434303e-04 
 1.34335287e-09  0.00000000e+00  9.61270623e-04 
 1.34337752e-09  0.00000000e+00  9.50981781e-04 
 1.34342682e-09  0.00000000e+00  9.30541789e-04 
 1.34352541e-09  0.00000000e+00  8.90101736e-04 
 1.34372260e-09  0.00000000e+00  8.10321450e-04 
 1.34397193e-09  0.00000000e+00  7.10327578e-04 
 1.34427102e-09  0.00000000e+00  5.90117719e-04 
 1.34460833e-09  0.00000000e+00  4.52997210e-04 
 1.34497698e-09  0.00000000e+00  3.00343055e-04 
 1.34525189e-09  0.00000000e+00  1.84224487e-04 
 1.34551633e-09  0.00000000e+00  7.05637172e-05 
 1.34569773e-09  0.00000000e+00 -8.96303268e-06 
 1.34582866e-09  0.00000000e+00 -6.97675070e-05 
 1.34594129e-09  0.00000000e+00 -1.22274420e-04 
 1.34606154e-09  0.00000000e+00 -1.78590435e-04 
 1.34622911e-09  0.00000000e+00 -2.57555638e-04 
 1.34637791e-09  0.00000000e+00 -3.28164365e-04 
 1.34653269e-09  0.00000000e+00 -4.02141512e-04 
 1.34676970e-09  0.00000000e+00 -5.16598059e-04 
 1.34706474e-09  0.00000000e+00 -6.61261199e-04 
 1.34741282e-09  0.00000000e+00 -8.35453432e-04 
 1.34765470e-09  0.00000000e+00 -9.58832042e-04 
 1.34789164e-09  0.00000000e+00 -1.08139145e-03 
 1.34813537e-09  0.00000000e+00 -1.20910850e-03 
 1.34828719e-09  0.00000000e+00 -1.28953325e-03 
 1.34848020e-09  0.00000000e+00 -1.39290586e-03 
 1.34864103e-09  0.00000000e+00 -1.48009035e-03 
 1.34880786e-09  0.00000000e+00 -1.57152249e-03 
 1.34895835e-09  0.00000000e+00 -1.65478992e-03 
 1.34909115e-09  0.00000000e+00 -1.72884694e-03 
 1.34924374e-09  0.00000000e+00 -1.81463617e-03 
 1.34944475e-09  0.00000000e+00 -1.92880001e-03 
 1.34964535e-09  0.00000000e+00 -2.04405770e-03 
 1.34991842e-09  0.00000000e+00 -2.20314771e-03 
 1.35018058e-09  0.00000000e+00 -2.35821967e-03 
 1.35044941e-09  0.00000000e+00 -2.51941309e-03 
 1.35071149e-09  0.00000000e+00 -2.67843820e-03 
 1.35085436e-09  0.00000000e+00 -2.76590872e-03 
 1.35103907e-09  0.00000000e+00 -2.87991115e-03 
 1.35120388e-09  0.00000000e+00 -2.98247794e-03 
 1.35147592e-09  0.00000000e+00 -3.15340882e-03 
 1.35173393e-09  0.00000000e+00 -3.31727412e-03 
 1.35191398e-09  0.00000000e+00 -3.43260836e-03 
 1.35210170e-09  0.00000000e+00 -3.55377808e-03 
 1.35225824e-09  0.00000000e+00 -3.65551376e-03 
 1.35245862e-09  0.00000000e+00 -3.78660870e-03 
 1.35268212e-09  0.00000000e+00 -3.93396043e-03 
 1.35295291e-09  0.00000000e+00 -4.11406372e-03 
 1.35321287e-09  0.00000000e+00 -4.28860846e-03 
 1.35338587e-09  0.00000000e+00 -4.40565209e-03 
 1.35357141e-09  0.00000000e+00 -4.53196271e-03 
 1.35386007e-09  0.00000000e+00 -4.72995941e-03 
 1.35414798e-09  0.00000000e+00 -4.92915169e-03 
 1.35444238e-09  0.00000000e+00 -5.13457201e-03 
 1.35482176e-09  0.00000000e+00 -5.40180944e-03 
 1.35530414e-09  0.00000000e+00 -5.74554004e-03 
 1.35591291e-09  0.00000000e+00 -6.18527393e-03 
 1.35620107e-09  0.00000000e+00 -6.39569104e-03 
 1.35652601e-09  0.00000000e+00 -6.63480108e-03 
 1.35670205e-09  0.00000000e+00 -6.76513576e-03 
 1.35705398e-09  0.00000000e+00 -7.02727518e-03 
 1.35751714e-09  0.00000000e+00 -7.37528370e-03 
 1.35783664e-09  0.00000000e+00 -7.61724229e-03 
 1.35812085e-09  0.00000000e+00 -7.83373558e-03 
 1.35857609e-09  0.00000000e+00 -8.18285373e-03 
 1.35886785e-09  0.00000000e+00 -8.40804716e-03 
 1.35921501e-09  0.00000000e+00 -8.67735553e-03 
 1.35966243e-09  0.00000000e+00 -9.02643895e-03 
 1.36029167e-09  0.00000000e+00 -9.52091231e-03 
 1.36087400e-09  0.00000000e+00 -9.98194162e-03 
 1.36157680e-09  0.00000000e+00 -1.05421850e-02 
 1.36224570e-09  0.00000000e+00 -1.10788416e-02 
 1.36305315e-09  0.00000000e+00 -1.17304694e-02 
 1.36385398e-09  0.00000000e+00 -1.23803003e-02 
 1.36474797e-09  0.00000000e+00 -1.31091488e-02 
 1.36559962e-09  0.00000000e+00 -1.38061694e-02 
 1.36651636e-09  0.00000000e+00 -1.45585498e-02 
 1.36741653e-09  0.00000000e+00 -1.52985483e-02 
 1.36837454e-09  0.00000000e+00 -1.60862555e-02 
 1.36932591e-09  0.00000000e+00 -1.68672586e-02 
 1.37031566e-09  0.00000000e+00 -1.76766613e-02 
 1.37112335e-09  0.00000000e+00 -1.83334034e-02 
 1.37178391e-09  0.00000000e+00 -1.88669788e-02 
 1.37246251e-09  0.00000000e+00 -1.94110915e-02 
 1.37293572e-09  0.00000000e+00 -1.97877769e-02 
 1.37337394e-09  0.00000000e+00 -2.01342744e-02 
 1.37378067e-09  0.00000000e+00 -2.04539541e-02 
 1.37401270e-09  0.00000000e+00 -2.06355448e-02 
 1.37440861e-09  0.00000000e+00 -2.09438617e-02 
 1.37487364e-09  0.00000000e+00 -2.13032759e-02 
 1.37533288e-09  0.00000000e+00 -2.16549763e-02 
 1.37578635e-09  0.00000000e+00 -2.19986397e-02 
 1.37624942e-09  0.00000000e+00 -2.23451855e-02 
 1.37674272e-09  0.00000000e+00 -2.27084447e-02 
 1.37729484e-09  0.00000000e+00 -2.31060160e-02 
 1.37798892e-09  0.00000000e+00 -2.35884371e-02 
 1.37847566e-09  0.00000000e+00 -2.39125103e-02 
 1.37887384e-09  0.00000000e+00 -2.41669312e-02 
 1.37928864e-09  0.00000000e+00 -2.44200110e-02 
 1.37954469e-09  0.00000000e+00 -2.45692611e-02 
 1.37972660e-09  0.00000000e+00 -2.46715857e-02 
 1.37991522e-09  0.00000000e+00 -2.47744550e-02 
 1.38004917e-09  0.00000000e+00 -2.48455237e-02 
 1.38022783e-09  0.00000000e+00 -2.49375675e-02 
 1.38047035e-09  0.00000000e+00 -2.50572951e-02 
 1.38076464e-09  0.00000000e+00 -2.51939889e-02 
 1.38111836e-09  0.00000000e+00 -2.53450402e-02 
 1.38153927e-09  0.00000000e+00 -2.55047177e-02 
 1.38202176e-09  0.00000000e+00 -2.56590904e-02 
 1.38250654e-09  0.00000000e+00 -2.57811948e-02 
 1.38291395e-09  0.00000000e+00 -2.58565575e-02 
 1.38333941e-09  0.00000000e+00 -2.59076427e-02 
 1.38389359e-09  0.00000000e+00 -2.59299816e-02 
 1.38443631e-09  0.00000000e+00 -2.59005019e-02 
 1.38510193e-09  0.00000000e+00 -2.57908239e-02 
 1.38573408e-09  0.00000000e+00 -2.56080291e-02 
 1.38649891e-09  0.00000000e+00 -2.52791589e-02 
 1.38725647e-09  0.00000000e+00 -2.48319502e-02 
 1.38815065e-09  0.00000000e+00 -2.41410245e-02 
 1.38904627e-09  0.00000000e+00 -2.32640524e-02 
 1.39006462e-09  0.00000000e+00 -2.20308488e-02 
 1.39104002e-09  0.00000000e+00 -2.06027511e-02 
 1.39204603e-09  0.00000000e+00 -1.88632662e-02 
 1.39298685e-09  0.00000000e+00 -1.69785109e-02 
 1.39392694e-09  0.00000000e+00 -1.48317452e-02 
 1.39480158e-09  0.00000000e+00 -1.25838188e-02 
 1.39551830e-09  0.00000000e+00 -1.05511195e-02 
 1.39613061e-09  0.00000000e+00 -8.67070530e-03 
 1.39671463e-09  0.00000000e+00 -6.74592588e-03 
 1.39719994e-09  0.00000000e+00 -5.04371989e-03 
 1.39772673e-09  0.00000000e+00 -3.08390664e-03 
 1.39820529e-09  0.00000000e+00 -1.19610522e-03 
 1.39837079e-09  0.00000000e+00 -5.18601555e-04 
 1.39845778e-09  0.00000000e+00 -1.57237816e-04 
 1.39850874e-09  0.00000000e+00  5.49058894e-05 
 1.39855952e-09  0.00000000e+00  2.64185438e-04 
 1.39859627e-09  0.00000000e+00  4.16804759e-04 
 1.39863639e-09  0.00000000e+00  5.84457079e-04 
 1.39871661e-09  0.00000000e+00  9.22469577e-04 
 1.39883938e-09  0.00000000e+00  1.44820474e-03 
 1.39896907e-09  0.00000000e+00  2.01333262e-03 
 1.39920184e-09  0.00000000e+00  3.05344269e-03 
 1.39941242e-09  0.00000000e+00  4.02498777e-03 
 1.39968081e-09  0.00000000e+00  5.30133276e-03 
 1.39993965e-09  0.00000000e+00  6.57176204e-03 
 1.40020721e-09  0.00000000e+00  7.92477539e-03 
 1.40030688e-09  0.00000000e+00  8.43887764e-03 
 1.40039068e-09  0.00000000e+00  8.87531520e-03 
 1.40043903e-09  0.00000000e+00  9.12887164e-03 
 1.40050677e-09  0.00000000e+00  9.48597247e-03 
 1.40054881e-09  0.00000000e+00  9.70883370e-03 
 1.40060862e-09  0.00000000e+00  1.00276351e-02 
 1.40072825e-09  0.00000000e+00  1.06700797e-02 
 1.40087764e-09  0.00000000e+00  1.14821456e-02 
 1.40108189e-09  0.00000000e+00  1.26099549e-02 
 1.40129547e-09  0.00000000e+00  1.38125457e-02 
 1.40155042e-09  0.00000000e+00  1.52771937e-02 
 1.40183176e-09  0.00000000e+00  1.69269928e-02 
 1.40201575e-09  0.00000000e+00  1.80271174e-02 
 1.40222611e-09  0.00000000e+00  1.93047532e-02 
 1.40247741e-09  0.00000000e+00  2.08557448e-02 
 1.40266797e-09  0.00000000e+00  2.20507372e-02 
 1.40286541e-09  0.00000000e+00  2.33059048e-02 
 1.40318911e-09  0.00000000e+00  2.53996578e-02 
 1.40347870e-09  0.00000000e+00  2.73107736e-02 
 1.40381558e-09  0.00000000e+00  2.95779344e-02 
 1.40421511e-09  0.00000000e+00  3.23268152e-02 
 1.40465037e-09  0.00000000e+00  3.53947951e-02 
 1.40517606e-09  0.00000000e+00  3.92008117e-02 
 1.40576506e-09  0.00000000e+00  4.35942662e-02 
 1.40643842e-09  0.00000000e+00  4.87811110e-02 
 1.40710854e-09  0.00000000e+00  5.41132566e-02 
 1.40790244e-09  0.00000000e+00  6.06442915e-02 
 1.40868617e-09  0.00000000e+00  6.73128041e-02 
 1.40946386e-09  0.00000000e+00  7.41398575e-02 
 1.41023066e-09  0.00000000e+00  8.10686240e-02 
 1.41100672e-09  0.00000000e+00  8.82732970e-02 
 1.41179293e-09  0.00000000e+00  9.57614188e-02 
 1.41260416e-09  0.00000000e+00  1.03679372e-01 
 1.41344954e-09  0.00000000e+00  1.12128427e-01 
 1.41432326e-09  0.00000000e+00  1.21062981e-01 
 1.41519596e-09  0.00000000e+00  1.30182556e-01 
 1.41608565e-09  0.00000000e+00  1.39670234e-01 
 1.41698018e-09  0.00000000e+00  1.49393651e-01 
 1.41789359e-09  0.00000000e+00  1.59502350e-01 
 1.41881560e-09  0.00000000e+00  1.69880601e-01 
 1.41975655e-09  0.00000000e+00  1.80641932e-01 
 1.42073038e-09  0.00000000e+00  1.91949314e-01 
 1.42169228e-09  0.00000000e+00  2.03276842e-01 
 1.42266673e-09  0.00000000e+00  2.14902418e-01 
 1.42363398e-09  0.00000000e+00  2.26580929e-01 
 1.42461436e-09  0.00000000e+00  2.38548606e-01 
 1.42555707e-09  0.00000000e+00  2.50170501e-01 
 1.42649892e-09  0.00000000e+00  2.61883389e-01 
 1.42741863e-09  0.00000000e+00  2.73409252e-01 
 1.42835877e-09  0.00000000e+00  2.85270626e-01 
 1.42928914e-09  0.00000000e+00  2.97076496e-01 
 1.43013229e-09  0.00000000e+00  3.07823827e-01 
 1.43090494e-09  0.00000000e+00  3.17703858e-01 
 1.43163133e-09  0.00000000e+00  3.27012495e-01 
 1.43233061e-09  0.00000000e+00  3.35985815e-01 
 1.43302262e-09  0.00000000e+00  3.44871926e-01 
 1.43373023e-09  0.00000000e+00  3.53959652e-01 
 1.43448902e-09  0.00000000e+00  3.63701370e-01 
 1.43537180e-09  0.00000000e+00  3.75025696e-01 
 1.43629682e-09  0.00000000e+00  3.86878274e-01 
 1.43707250e-09  0.00000000e+00  3.96806041e-01 
 1.43770660e-09  0.00000000e+00  4.04914872e-01 
 1.43824303e-09  0.00000000e+00  4.11770664e-01 
 1.43873465e-09  0.00000000e+00  4.18050837e-01 
 1.43942812e-09  0.00000000e+00  4.26905740e-01 
 1.43976127e-09  0.00000000e+00  4.31158791e-01 
 1.44022402e-09  0.00000000e+00  4.37062924e-01 
 1.44067508e-09  0.00000000e+00  4.42813691e-01 
 1.44120253e-09  0.00000000e+00  4.49534313e-01 
 1.44175442e-09  0.00000000e+00  4.56561488e-01 
 1.44213765e-09  0.00000000e+00  4.61439152e-01 
 1.44260863e-09  0.00000000e+00  4.67428998e-01 
 1.44320789e-09  0.00000000e+00  4.75042905e-01 
 1.44365589e-09  0.00000000e+00  4.80730610e-01 
 1.44421769e-09  0.00000000e+00  4.87855387e-01 
 1.44517639e-09  0.00000000e+00  4.99991867e-01 
 1.44566433e-09  0.00000000e+00  5.06158941e-01 
 1.44637740e-09  0.00000000e+00  5.15155624e-01 
 1.44743747e-09  0.00000000e+00  5.28491889e-01 
 1.44811243e-09  0.00000000e+00  5.36957702e-01 
 1.44903998e-09  0.00000000e+00  5.48554519e-01 
 1.44987073e-09  0.00000000e+00  5.58901938e-01 
 1.45077401e-09  0.00000000e+00  5.70105962e-01 
 1.45158561e-09  0.00000000e+00  5.80128297e-01 
 1.45230814e-09  0.00000000e+00  5.89012867e-01 
 1.45294533e-09  0.00000000e+00  5.96816189e-01 
 1.45377275e-09  0.00000000e+00  6.06900887e-01 
 1.45506000e-09  0.00000000e+00  6.22474614e-01 
 1.45595990e-09  0.00000000e+00  6.33273419e-01 
 1.45673118e-09  0.00000000e+00  6.42466470e-01 
