 time            v(in1)          v(in2)          v(out)         
 8.95324930e-10  1.20000000e+00  0.00000000e+00  3.84425778e-05 
 9.05324930e-10  1.20000000e+00  0.00000000e+00  3.83856571e-05 
 9.15324930e-10  1.20000000e+00  0.00000000e+00  3.83316484e-05 
 9.25324930e-10  1.20000000e+00  0.00000000e+00  3.82803624e-05 
 9.35324930e-10  1.20000000e+00  0.00000000e+00  3.82319015e-05 
 9.45324930e-10  1.20000000e+00  0.00000000e+00  3.81858465e-05 
 9.55324930e-10  1.20000000e+00  0.00000000e+00  3.81416376e-05 
 9.65324930e-10  1.20000000e+00  0.00000000e+00  3.80994544e-05 
 9.75324930e-10  1.20000000e+00  0.00000000e+00  3.80592767e-05 
 9.85324930e-10  1.20000000e+00  0.00000000e+00  3.80209866e-05 
 9.95324930e-10  1.20000000e+00  0.00000000e+00  3.79844859e-05 
 1.00532493e-09  1.20000000e+00  0.00000000e+00  3.79496563e-05 
 1.01532493e-09  1.20000000e+00  0.00000000e+00  3.79164065e-05 
 1.02532493e-09  1.20000000e+00  0.00000000e+00  3.78846369e-05 
 1.03532493e-09  1.20000000e+00  0.00000000e+00  3.78542685e-05 
 1.04532493e-09  1.20000000e+00  0.00000000e+00  3.78252173e-05 
 1.05532493e-09  1.20000000e+00  0.00000000e+00  3.77974148e-05 
 1.06532493e-09  1.20000000e+00  0.00000000e+00  3.77707895e-05 
 1.07532493e-09  1.20000000e+00  0.00000000e+00  3.77452817e-05 
 1.08532493e-09  1.20000000e+00  0.00000000e+00  3.77208299e-05 
 1.09532493e-09  1.20000000e+00  0.00000000e+00  3.76973819e-05 
 1.10000000e-09  1.20000000e+00  0.00000000e+00  3.76867068e-05 
 1.10000623e-09  1.20000000e+00  7.47846592e-05  3.76867300e-05 
 1.10001870e-09  1.20000000e+00  2.24353978e-04  3.76869244e-05 
 1.10004362e-09  1.20000000e+00  5.23492615e-04  3.76890479e-05 
 1.10009348e-09  1.20000000e+00  1.12176989e-03  3.77081040e-05 
 1.10019319e-09  1.20000000e+00  2.31832444e-03  3.78589098e-05 
 1.10035398e-09  1.20000000e+00  4.24780941e-03  3.86123509e-05 
 1.10052645e-09  1.20000000e+00  6.31740420e-03  4.03645145e-05 
 1.10073272e-09  1.20000000e+00  8.79266656e-03  4.40057468e-05 
 1.10096474e-09  1.20000000e+00  1.15768553e-02  5.02623101e-05 
 1.10127326e-09  1.20000000e+00  1.52791207e-02  6.21054016e-05 
 1.10166067e-09  1.20000000e+00  1.99280818e-02  8.22253050e-05 
 1.10222547e-09  1.20000000e+00  2.67056864e-02  1.20200026e-04 
 1.10257097e-09  1.20000000e+00  3.08516813e-02  1.48041340e-04 
 1.10294876e-09  1.20000000e+00  3.53851718e-02  1.81870144e-04 
 1.10332684e-09  1.20000000e+00  3.99220837e-02  2.18064572e-04 
 1.10408299e-09  1.20000000e+00  4.89959075e-02  2.93899680e-04 
 1.10521806e-09  1.20000000e+00  6.26166669e-02  4.08970699e-04 
 1.10636404e-09  1.20000000e+00  7.63685121e-02  5.19389455e-04 
 1.10776175e-09  1.20000000e+00  9.31410171e-02  6.39556640e-04 
 1.10932595e-09  1.20000000e+00  1.11911442e-01  7.52211593e-04 
 1.11147779e-09  1.20000000e+00  1.37733508e-01  8.70706019e-04 
 1.11406419e-09  1.20000000e+00  1.68770264e-01  9.65383072e-04 
 1.11777102e-09  1.20000000e+00  2.13252222e-01  1.03444842e-03 
 1.12130219e-09  1.20000000e+00  2.55626244e-01  1.05084309e-03 
 1.12324107e-09  1.20000000e+00  2.78892821e-01  1.04664720e-03 
 1.12473144e-09  1.20000000e+00  2.96777311e-01  1.03938380e-03 
 1.12615401e-09  1.20000000e+00  3.13848069e-01  1.03010761e-03 
 1.12754259e-09  1.20000000e+00  3.30511092e-01  1.01946134e-03 
 1.12898574e-09  1.20000000e+00  3.47828860e-01  1.00726999e-03 
 1.13053521e-09  1.20000000e+00  3.66422571e-01  9.93427641e-04 
 1.13222742e-09  1.20000000e+00  3.86729093e-01  9.77972351e-04 
 1.13414243e-09  1.20000000e+00  4.09709147e-01  9.60681059e-04 
 1.13555369e-09  1.20000000e+00  4.26644318e-01  9.48386475e-04 
 1.13705850e-09  1.20000000e+00  4.44701957e-01  9.35957409e-04 
 1.13869365e-09  1.20000000e+00  4.64323748e-01  9.23459452e-04 
 1.14052265e-09  1.20000000e+00  4.86271806e-01  9.10938936e-04 
 1.14256972e-09  1.20000000e+00  5.10836668e-01  8.98947694e-04 
 1.14511294e-09  1.20000000e+00  5.41355232e-01  8.87129450e-04 
 1.14747508e-09  1.20000000e+00  5.69700999e-01  8.78974573e-04 
 1.14949020e-09  1.20000000e+00  5.93882439e-01  8.73597430e-04 
 1.15116226e-09  1.20000000e+00  6.13947171e-01  8.69522600e-04 
 1.15266153e-09  1.20000000e+00  6.31938313e-01  8.65365508e-04 
 1.15415791e-09  1.20000000e+00  6.49894907e-01  8.59737800e-04 
 1.15579177e-09  1.20000000e+00  6.69501297e-01  8.50327631e-04 
 1.15748027e-09  1.20000000e+00  6.89763222e-01  8.34601529e-04 
 1.15905880e-09  1.20000000e+00  7.08705583e-01  8.11305081e-04 
 1.16052680e-09  1.20000000e+00  7.26321619e-01  7.78657231e-04 
 1.16194263e-09  1.20000000e+00  7.43311505e-01  7.33418216e-04 
 1.16330920e-09  1.20000000e+00  7.59710377e-01  6.73184348e-04 
 1.16466342e-09  1.20000000e+00  7.75961044e-01  5.93510791e-04 
 1.16613885e-09  1.20000000e+00  7.93666166e-01  4.79671923e-04 
 1.16753181e-09  1.20000000e+00  8.10381779e-01  3.42614471e-04 
 1.16896910e-09  1.20000000e+00  8.27629248e-01  1.67311412e-04 
 1.17033148e-09  1.20000000e+00  8.43977807e-01 -3.61105672e-05 
 1.17171269e-09  1.20000000e+00  8.60552314e-01 -2.93561561e-04 
 1.17304919e-09  1.20000000e+00  8.76590280e-01 -5.80841781e-04 
 1.17451675e-09  1.20000000e+00  8.94201034e-01 -9.40848463e-04 
 1.17617032e-09  1.20000000e+00  9.14043849e-01 -1.39780891e-03 
 1.17755857e-09  1.20000000e+00  9.30702855e-01 -1.81709238e-03 
 1.17887053e-09  1.20000000e+00  9.46446385e-01 -2.23663920e-03 
 1.18026979e-09  1.20000000e+00  9.63237529e-01 -2.70307426e-03 
 1.18178928e-09  1.20000000e+00  9.81471301e-01 -3.22583559e-03 
 1.18341486e-09  1.20000000e+00  1.00097838e+00 -3.79751087e-03 
 1.18506640e-09  1.20000000e+00  1.02079679e+00 -4.38527445e-03 
 1.18686910e-09  1.20000000e+00  1.04242926e+00 -5.02777670e-03 
 1.18855527e-09  1.20000000e+00  1.06266320e+00 -5.62358114e-03 
 1.19026217e-09  1.20000000e+00  1.08314607e+00 -6.21610324e-03 
 1.19185641e-09  1.20000000e+00  1.10227696e+00 -6.75586894e-03 
 1.19351009e-09  1.20000000e+00  1.12212112e+00 -7.29851137e-03 
 1.19513023e-09  1.20000000e+00  1.14156274e+00 -7.81082051e-03 
 1.19683799e-09  1.20000000e+00  1.16205588e+00 -8.32847284e-03 
 1.19848451e-09  1.20000000e+00  1.18181417e+00 -8.80502229e-03 
 1.20000000e-09  1.20000000e+00  1.20000000e+00 -9.22391959e-03 
 1.20003212e-09  1.20000000e+00  1.20000000e+00 -9.23259423e-03 
 1.20009636e-09  1.20000000e+00  1.20000000e+00 -9.24994184e-03 
 1.20022485e-09  1.20000000e+00  1.20000000e+00 -9.28471932e-03 
 1.20041744e-09  1.20000000e+00  1.20000000e+00 -9.33736573e-03 
 1.20070149e-09  1.20000000e+00  1.20000000e+00 -9.41671695e-03 
 1.20101726e-09  1.20000000e+00  1.20000000e+00 -9.50762835e-03 
 1.20136118e-09  1.20000000e+00  1.20000000e+00 -9.60962948e-03 
 1.20172003e-09  1.20000000e+00  1.20000000e+00 -9.71872099e-03 
 1.20211547e-09  1.20000000e+00  1.20000000e+00 -9.84117148e-03 
 1.20255087e-09  1.20000000e+00  1.20000000e+00 -9.97758456e-03 
 1.20303822e-09  1.20000000e+00  1.20000000e+00 -1.01309399e-02 
 1.20358266e-09  1.20000000e+00  1.20000000e+00 -1.03016926e-02 
 1.20420516e-09  1.20000000e+00  1.20000000e+00 -1.04947055e-02 
 1.20492265e-09  1.20000000e+00  1.20000000e+00 -1.07127489e-02 
 1.20577345e-09  1.20000000e+00  1.20000000e+00 -1.09637357e-02 
 1.20680252e-09  1.20000000e+00  1.20000000e+00 -1.12551050e-02 
 1.20810211e-09  1.20000000e+00  1.20000000e+00 -1.16045923e-02 
 1.20952345e-09  1.20000000e+00  1.20000000e+00 -1.19647507e-02 
 1.21097740e-09  1.20000000e+00  1.20000000e+00 -1.23091117e-02 
 1.21250697e-09  1.20000000e+00  1.20000000e+00 -1.26458303e-02 
 1.21416722e-09  1.20000000e+00  1.20000000e+00 -1.29842120e-02 
 1.21594035e-09  1.20000000e+00  1.20000000e+00 -1.33170717e-02 
 1.21786096e-09  1.20000000e+00  1.20000000e+00 -1.36472072e-02 
 1.21993204e-09  1.20000000e+00  1.20000000e+00 -1.39702684e-02 
 1.22220088e-09  1.20000000e+00  1.20000000e+00 -1.42865300e-02 
 1.22468441e-09  1.20000000e+00  1.20000000e+00 -1.45870628e-02 
 1.22744378e-09  1.20000000e+00  1.20000000e+00 -1.48603991e-02 
 1.23016970e-09  1.20000000e+00  1.20000000e+00 -1.50589738e-02 
 1.23229319e-09  1.20000000e+00  1.20000000e+00 -1.51560356e-02 
 1.23466682e-09  1.20000000e+00  1.20000000e+00 -1.51937375e-02 
 1.23658306e-09  1.20000000e+00  1.20000000e+00 -1.51640199e-02 
 1.23836965e-09  1.20000000e+00  1.20000000e+00 -1.50774447e-02 
 1.24023443e-09  1.20000000e+00  1.20000000e+00 -1.49083853e-02 
 1.24311311e-09  1.20000000e+00  1.20000000e+00 -1.44331562e-02 
 1.24511167e-09  1.20000000e+00  1.20000000e+00 -1.39068354e-02 
 1.24646022e-09  1.20000000e+00  1.20000000e+00 -1.34321648e-02 
 1.24840362e-09  1.20000000e+00  1.20000000e+00 -1.25527461e-02 
 1.25047402e-09  1.20000000e+00  1.20000000e+00 -1.13365222e-02 
 1.25230458e-09  1.20000000e+00  1.20000000e+00 -9.98864796e-03 
 1.25476499e-09  1.20000000e+00  1.20000000e+00 -7.73033868e-03 
 1.25749785e-09  1.20000000e+00  1.20000000e+00 -4.56878324e-03 
 1.26032378e-09  1.20000000e+00  1.20000000e+00 -5.11962096e-04 
 1.26110224e-09  1.20000000e+00  1.20000000e+00  7.12235182e-04 
 1.26243694e-09  1.20000000e+00  1.20000000e+00  2.93278463e-03 
 1.26310161e-09  1.20000000e+00  1.20000000e+00  4.12172668e-03 
 1.26398436e-09  1.20000000e+00  1.20000000e+00  5.78174349e-03 
 1.26574987e-09  1.20000000e+00  1.20000000e+00  9.41397206e-03 
 1.26815589e-09  1.20000000e+00  1.20000000e+00  1.51037787e-02 
 1.27085840e-09  1.20000000e+00  1.20000000e+00  2.26312432e-02 
 1.27301661e-09  1.20000000e+00  1.20000000e+00  2.96394726e-02 
 1.27490338e-09  1.20000000e+00  1.20000000e+00  3.66085004e-02 
