 time            v(A)            v(B)            v(A_GT_B)       v(A_LT_B)       v(A_EQ_B)      
 1.89144386e-10  1.06973263e+00  0.00000000e+00 -8.93418780e-03 -7.32309254e-04  1.19925761e+00 
 1.90623114e-10  1.08747737e+00  0.00000000e+00 -9.32893992e-03 -7.52714601e-04  1.19925841e+00 
 1.92146648e-10  1.10575977e+00  0.00000000e+00 -9.73723187e-03 -7.73734789e-04  1.19925924e+00 
 1.92974369e-10  1.11569242e+00  0.00000000e+00 -9.96029654e-03 -7.85918244e-04  1.19925969e+00 
 1.93640139e-10  1.12368167e+00  0.00000000e+00 -1.01403939e-02 -7.96555924e-04  1.19926005e+00 
 1.94584493e-10  1.13501392e+00  0.00000000e+00 -1.03967433e-02 -8.13177910e-04  1.19926057e+00 
 1.96105852e-10  1.15327022e+00  0.00000000e+00 -1.08119916e-02 -8.43971464e-04  1.19926141e+00 
 1.97679144e-10  1.17214973e+00  0.00000000e+00 -1.12444589e-02 -8.80365891e-04  1.19926230e+00 
 1.98645802e-10  1.18374962e+00  0.00000000e+00 -1.15117311e-02 -9.04078436e-04  1.19926287e+00 
 1.99690482e-10  1.19628578e+00  0.00000000e+00 -1.18017749e-02 -9.29303124e-04  1.19926352e+00 
 2.00000000e-10  1.20000000e+00  0.00000000e+00 -1.18878945e-02 -9.36503949e-04  1.19926371e+00 
 2.00015612e-10  1.20000000e+00  0.00000000e+00 -1.18922405e-02 -9.36861179e-04  1.19926372e+00 
 2.00046837e-10  1.20000000e+00  0.00000000e+00 -1.19009389e-02 -9.37574514e-04  1.19926374e+00 
 2.00109286e-10  1.20000000e+00  0.00000000e+00 -1.19184006e-02 -9.38995662e-04  1.19926378e+00 
 2.00234184e-10  1.20000000e+00  0.00000000e+00 -1.19537874e-02 -9.41821848e-04  1.19926387e+00 
 2.00449381e-10  1.20000000e+00  0.00000000e+00 -1.20168467e-02 -9.46675032e-04  1.19926401e+00 
 2.00681788e-10  1.20000000e+00  0.00000000e+00 -1.20883052e-02 -9.51941903e-04  1.19926416e+00 
 2.00955868e-10  1.20000000e+00  0.00000000e+00 -1.21766624e-02 -9.58214995e-04  1.19926433e+00 
