 time            v(in1)          v(in2)          v(out)         
 9.78130321e-10  1.20000000e+00  0.00000000e+00  1.19918640e+00 
 9.88130321e-10  1.20000000e+00  0.00000000e+00  1.19919226e+00 
 9.98130321e-10  1.20000000e+00  0.00000000e+00  1.19919792e+00 
 1.00813032e-09  1.20000000e+00  0.00000000e+00  1.19920337e+00 
 1.01813032e-09  1.20000000e+00  0.00000000e+00  1.19920863e+00 
 1.02813032e-09  1.20000000e+00  0.00000000e+00  1.19921370e+00 
 1.03813032e-09  1.20000000e+00  0.00000000e+00  1.19921860e+00 
 1.04813032e-09  1.20000000e+00  0.00000000e+00  1.19922333e+00 
 1.05813032e-09  1.20000000e+00  0.00000000e+00  1.19922789e+00 
 1.06813032e-09  1.20000000e+00  0.00000000e+00  1.19923230e+00 
 1.07813032e-09  1.20000000e+00  0.00000000e+00  1.19923657e+00 
 1.08813032e-09  1.20000000e+00  0.00000000e+00  1.19924068e+00 
 1.09813032e-09  1.20000000e+00  0.00000000e+00  1.19924466e+00 
 1.10000000e-09  1.20000000e+00  0.00000000e+00  1.19924539e+00 
 1.10000315e-09  1.20000000e+00  3.78163173e-05  1.19924540e+00 
 1.10000945e-09  1.20000000e+00  1.13448952e-04  1.19924543e+00 
 1.10002206e-09  1.20000000e+00  2.64714221e-04  1.19924554e+00 
 1.10004727e-09  1.20000000e+00  5.67244760e-04  1.19924604e+00 
 1.10009769e-09  1.20000000e+00  1.17230584e-03  1.19924806e+00 
 1.10019854e-09  1.20000000e+00  2.38242799e-03  1.19925600e+00 
 1.10036064e-09  1.20000000e+00  4.32762046e-03  1.19927887e+00 
 1.10053394e-09  1.20000000e+00  6.40733370e-03  1.19931596e+00 
 1.10074174e-09  1.20000000e+00  8.90090679e-03  1.19937586e+00 
 1.10097554e-09  1.20000000e+00  1.17064795e-02  1.19946125e+00 
 1.10128739e-09  1.20000000e+00  1.54487353e-02  1.19960099e+00 
 1.10167937e-09  1.20000000e+00  2.01524303e-02  1.19981214e+00 
 1.10210086e-09  1.20000000e+00  2.52103262e-02  1.20008034e+00 
 1.10254759e-09  1.20000000e+00  3.05710569e-02  1.20041202e+00 
 1.10293798e-09  1.20000000e+00  3.52557779e-02  1.20072380e+00 
 1.10334488e-09  1.20000000e+00  4.01385039e-02  1.20106538e+00 
 1.10415866e-09  1.20000000e+00  4.99039560e-02  1.20178285e+00 
 1.10511629e-09  1.20000000e+00  6.13954426e-02  1.20266246e+00 
 1.10624067e-09  1.20000000e+00  7.48880007e-02  1.20371239e+00 
 1.10744006e-09  1.20000000e+00  8.92806834e-02  1.20482774e+00 
 1.10894384e-09  1.20000000e+00  1.07326085e-01  1.20619609e+00 
 1.11074325e-09  1.20000000e+00  1.28918951e-01  1.20777266e+00 
 1.11325229e-09  1.20000000e+00  1.59027443e-01  1.20985008e+00 
 1.11658373e-09  1.20000000e+00  1.99004751e-01  1.21240047e+00 
 1.12011431e-09  1.20000000e+00  2.41371682e-01  1.21487472e+00 
 1.12264172e-09  1.20000000e+00  2.71700674e-01  1.21652300e+00 
 1.12427931e-09  1.20000000e+00  2.91351738e-01  1.21754452e+00 
 1.12571379e-09  1.20000000e+00  3.08565491e-01  1.21841303e+00 
 1.12712932e-09  1.20000000e+00  3.25551839e-01  1.21924857e+00 
 1.12853966e-09  1.20000000e+00  3.42475875e-01  1.22006210e+00 
 1.13009362e-09  1.20000000e+00  3.61123439e-01  1.22093927e+00 
 1.13175822e-09  1.20000000e+00  3.81098649e-01  1.22185967e+00 
 1.13369406e-09  1.20000000e+00  4.04328715e-01  1.22290946e+00 
 1.13493224e-09  1.20000000e+00  4.19186916e-01  1.22357132e+00 
 1.13633283e-09  1.20000000e+00  4.35993916e-01  1.22431309e+00 
 1.13799761e-09  1.20000000e+00  4.55971308e-01  1.22518766e+00 
 1.13971522e-09  1.20000000e+00  4.76582668e-01  1.22608470e+00 
 1.14164930e-09  1.20000000e+00  4.99791588e-01  1.22709199e+00 
 1.14393751e-09  1.20000000e+00  5.27250178e-01  1.22828460e+00 
 1.14640071e-09  1.20000000e+00  5.56808461e-01  1.22957363e+00 
 1.14889667e-09  1.20000000e+00  5.86760029e-01  1.23088559e+00 
 1.15077342e-09  1.20000000e+00  6.09281044e-01  1.23187140e+00 
 1.15230969e-09  1.20000000e+00  6.27716226e-01  1.23267170e+00 
 1.15379272e-09  1.20000000e+00  6.45512646e-01  1.23343035e+00 
 1.15545393e-09  1.20000000e+00  6.65447187e-01  1.23424981e+00 
 1.15706309e-09  1.20000000e+00  6.84757065e-01  1.23499300e+00 
 1.15867069e-09  1.20000000e+00  7.04048242e-01  1.23565611e+00 
 1.16014255e-09  1.20000000e+00  7.21710598e-01  1.23615955e+00 
 1.16152415e-09  1.20000000e+00  7.38289770e-01  1.23650620e+00 
 1.16284352e-09  1.20000000e+00  7.54122237e-01  1.23668610e+00 
 1.16414411e-09  1.20000000e+00  7.69729300e-01  1.23667958e+00 
 1.16557686e-09  1.20000000e+00  7.86922317e-01  1.23641334e+00 
 1.16691229e-09  1.20000000e+00  8.02947523e-01  1.23587596e+00 
 1.16830528e-09  1.20000000e+00  8.19663381e-01  1.23496708e+00 
 1.16961581e-09  1.20000000e+00  8.35389700e-01  1.23374006e+00 
 1.17095512e-09  1.20000000e+00  8.51461479e-01  1.23206185e+00 
 1.17222637e-09  1.20000000e+00  8.66716380e-01  1.23002565e+00 
 1.17353898e-09  1.20000000e+00  8.82467736e-01  1.22742718e+00 
 1.17490391e-09  1.20000000e+00  8.98846921e-01  1.22416196e+00 
 1.17636201e-09  1.20000000e+00  9.16344160e-01  1.22003288e+00 
 1.17763238e-09  1.20000000e+00  9.31588568e-01  1.21590587e+00 
 1.17887232e-09  1.20000000e+00  9.46467796e-01  1.21141512e+00 
 1.18024266e-09  1.20000000e+00  9.62911883e-01  1.20593489e+00 
 1.18174099e-09  1.20000000e+00  9.80891920e-01  1.19934128e+00 
 1.18343152e-09  1.20000000e+00  1.00117822e+00  1.19117676e+00 
 1.18507154e-09  1.20000000e+00  1.02085848e+00  1.18255308e+00 
 1.18665000e-09  1.20000000e+00  1.03979997e+00  1.17363538e+00 
 1.18834577e-09  1.20000000e+00  1.06014922e+00  1.16342301e+00 
 1.18990782e-09  1.20000000e+00  1.07889379e+00  1.15347606e+00 
 1.19149665e-09  1.20000000e+00  1.09795981e+00  1.14286941e+00 
 1.19300831e-09  1.20000000e+00  1.11609970e+00  1.13235580e+00 
 1.19459547e-09  1.20000000e+00  1.13514566e+00  1.12091118e+00 
 1.19616556e-09  1.20000000e+00  1.15398670e+00  1.10921468e+00 
 1.19791144e-09  1.20000000e+00  1.17493733e+00  1.09581045e+00 
 1.19953167e-09  1.20000000e+00  1.19438004e+00  1.08302890e+00 
 1.20000000e-09  1.20000000e+00  1.20000000e+00  1.07927933e+00 
 1.20001192e-09  1.20000000e+00  1.20000000e+00  1.07918346e+00 
 1.20003575e-09  1.20000000e+00  1.20000000e+00  1.07899153e+00 
 1.20008342e-09  1.20000000e+00  1.20000000e+00  1.07860668e+00 
 1.20017876e-09  1.20000000e+00  1.20000000e+00  1.07783310e+00 
 1.20036944e-09  1.20000000e+00  1.20000000e+00  1.07627189e+00 
 1.20065906e-09  1.20000000e+00  1.20000000e+00  1.07386846e+00 
 1.20096952e-09  1.20000000e+00  1.20000000e+00  1.07125600e+00 
 1.20131095e-09  1.20000000e+00  1.20000000e+00  1.06834798e+00 
 1.20166247e-09  1.20000000e+00  1.20000000e+00  1.06532078e+00 
 1.20205387e-09  1.20000000e+00  1.20000000e+00  1.06191668e+00 
 1.20248102e-09  1.20000000e+00  1.20000000e+00  1.05816760e+00 
 1.20296241e-09  1.20000000e+00  1.20000000e+00  1.05390660e+00 
 1.20349579e-09  1.20000000e+00  1.20000000e+00  1.04914758e+00 
 1.20410876e-09  1.20000000e+00  1.20000000e+00  1.04363665e+00 
 1.20481039e-09  1.20000000e+00  1.20000000e+00  1.03728181e+00 
 1.20564537e-09  1.20000000e+00  1.20000000e+00  1.02965519e+00 
 1.20662770e-09  1.20000000e+00  1.20000000e+00  1.02060461e+00 
 1.20791577e-09  1.20000000e+00  1.20000000e+00  1.00863750e+00 
 1.20925421e-09  1.20000000e+00  1.20000000e+00  9.96098700e-01 
 1.21075341e-09  1.20000000e+00  1.20000000e+00  9.81946636e-01 
 1.21225509e-09  1.20000000e+00  1.20000000e+00  9.67673711e-01 
 1.21392879e-09  1.20000000e+00  1.20000000e+00  9.51668055e-01 
 1.21565094e-09  1.20000000e+00  1.20000000e+00  9.35107415e-01 
 1.21757402e-09  1.20000000e+00  1.20000000e+00  9.16522187e-01 
 1.21958901e-09  1.20000000e+00  1.20000000e+00  8.96960886e-01 
 1.22184536e-09  1.20000000e+00  1.20000000e+00  8.74968717e-01 
 1.22425260e-09  1.20000000e+00  1.20000000e+00  8.51422825e-01 
 1.22696309e-09  1.20000000e+00  1.20000000e+00  8.24830649e-01 
 1.22989906e-09  1.20000000e+00  1.20000000e+00  7.95955887e-01 
 1.23320524e-09  1.20000000e+00  1.20000000e+00  7.63385615e-01 
 1.23677263e-09  1.20000000e+00  1.20000000e+00  7.28220146e-01 
 1.24063676e-09  1.20000000e+00  1.20000000e+00  6.90165214e-01 
 1.24450513e-09  1.20000000e+00  1.20000000e+00  6.52187289e-01 
 1.24782930e-09  1.20000000e+00  1.20000000e+00  6.19729927e-01 
 1.25066664e-09  1.20000000e+00  1.20000000e+00  5.92231407e-01 
 1.25319540e-09  1.20000000e+00  1.20000000e+00  5.67948025e-01 
 1.25562260e-09  1.20000000e+00  1.20000000e+00  5.44900434e-01 
 1.25843080e-09  1.20000000e+00  1.20000000e+00  5.18640703e-01 
 1.26103889e-09  1.20000000e+00  1.20000000e+00  4.94725699e-01 
 1.26422402e-09  1.20000000e+00  1.20000000e+00  4.66261154e-01 
 1.26766628e-09  1.20000000e+00  1.20000000e+00  4.36554220e-01 
 1.27078451e-09  1.20000000e+00  1.20000000e+00  4.10696115e-01 
 1.27353456e-09  1.20000000e+00  1.20000000e+00  3.88778624e-01 
 1.27604006e-09  1.20000000e+00  1.20000000e+00  3.69558179e-01 
 1.27857756e-09  1.20000000e+00  1.20000000e+00  3.50825226e-01 
 1.28139064e-09  1.20000000e+00  1.20000000e+00  3.30920607e-01 
 1.28411186e-09  1.20000000e+00  1.20000000e+00  3.12521142e-01 
 1.28690890e-09  1.20000000e+00  1.20000000e+00  2.94466572e-01 
 1.28963893e-09  1.20000000e+00  1.20000000e+00  2.77664388e-01 
 1.29264449e-09  1.20000000e+00  1.20000000e+00  2.60078850e-01 
 1.29565774e-09  1.20000000e+00  1.20000000e+00  2.43381187e-01 
 1.29894800e-09  1.20000000e+00  1.20000000e+00  2.26180534e-01 
 1.30233007e-09  1.20000000e+00  1.20000000e+00  2.09582700e-01 
 1.30604198e-09  1.20000000e+00  1.20000000e+00  1.92577162e-01 
 1.30997778e-09  1.20000000e+00  1.20000000e+00  1.75865817e-01 
 1.31439029e-09  1.20000000e+00  1.20000000e+00  1.58656800e-01 
 1.31932427e-09  1.20000000e+00  1.20000000e+00  1.41202543e-01 
 1.32406578e-09  1.20000000e+00  1.20000000e+00  1.26082716e-01 
 1.32860108e-09  1.20000000e+00  1.20000000e+00  1.13019617e-01 
 1.33292752e-09  1.20000000e+00  1.20000000e+00  1.01733578e-01 
 1.33725856e-09  1.20000000e+00  1.20000000e+00  9.14934785e-02 
 1.34153861e-09  1.20000000e+00  1.20000000e+00  8.23303281e-02 
 1.34599486e-09  1.20000000e+00  1.20000000e+00  7.37147327e-02 
 1.35056312e-09  1.20000000e+00  1.20000000e+00  6.57760728e-02 
 1.35534838e-09  1.20000000e+00  1.20000000e+00  5.83395161e-02 
 1.36026519e-09  1.20000000e+00  1.20000000e+00  5.15434619e-02 
 1.36541202e-09  1.20000000e+00  1.20000000e+00  4.52506549e-02 
 1.37072190e-09  1.20000000e+00  1.20000000e+00  3.95420862e-02 
 1.37617915e-09  1.20000000e+00  1.20000000e+00  3.44083972e-02 
 1.38180177e-09  1.20000000e+00  1.20000000e+00  2.98026428e-02 
 1.38761844e-09  1.20000000e+00  1.20000000e+00  2.56759346e-02 
 1.39365354e-09  1.20000000e+00  1.20000000e+00  2.19898644e-02 
 1.39993538e-09  1.20000000e+00  1.20000000e+00  1.87087288e-02 
 1.40649237e-09  1.20000000e+00  1.20000000e+00  1.58013253e-02 
 1.41335970e-09  1.20000000e+00  1.20000000e+00  1.32373429e-02 
 1.42057487e-09  1.20000000e+00  1.20000000e+00  1.09890388e-02 
 1.42816226e-09  1.20000000e+00  1.20000000e+00  9.03519482e-03 
 1.43624002e-09  1.20000000e+00  1.20000000e+00  7.33650762e-03 
 1.44481657e-09  1.20000000e+00  1.20000000e+00  5.88318328e-03 
 1.45394222e-09  1.20000000e+00  1.20000000e+00  4.65452445e-03 
 1.46374652e-09  1.20000000e+00  1.20000000e+00  3.62265103e-03 
